"","btc_usd","usd_vol","btc_eur","eur_vol","btc_cad","cad_vol","btc_aud","aud_vol","btc_gbp","gbp_vol","btc_jpy","jpy_vol","btc_cny","cny_vol","btc_brl","brl_vol","btc_rub","rub_vol","btc_sll","sll_vol","USDEUR","USDGBP","USDCAD","USDJPY","USDAUD","USDCNY","USDRUB","USDSLL","oil","gold","VTWSX","EEM","EFA","XCI","btc_USDEUR","btc_USDGBP","btc_USDCAD","btc_USDAUD","btc_USDJPY","btc_USDCNY","btc_USDRUB","btc_USDBRL","btc_USDSLL"
"490",10.6392,41.2932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.65,1.01,NA,NA,3067.49,531,0.69304,0.60456,0.98,76.546997,0.94881,6.3778,28.773199,NA,NA,NA,15.94073,37.62328,45.50338,920.080017,NA,NA,NA,NA,NA,NA,NA,1.84694337920144,288.31961049703
"491",10.6211,12.4196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.55,0.56,NA,NA,3029.4,517,0.69811,0.60577,0.99058,76.637001,0.96346,6.3875,29.038401,NA,NA,NA,15.217735,35.847851,43.289688,873.890015,NA,NA,NA,NA,NA,NA,NA,1.36991460394874,285.22469424071
"492",10.94,44.1574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.33,12.97,NA,NA,3166.75,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.982545,35.401752,42.551792,848.26001,NA,NA,NA,NA,NA,NA,NA,1.76691042047532,289.465265082267
"493",11.0394,25.2718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3222.42,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.90173378988
"494",11.3304,66.8519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3157,692,0.69593,0.60687,0.991,76.786003,0.96293,6.382,28.9802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.630939772647
"495",11.0463,59.1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.49,1.01,NA,NA,3045.68,503,0.69633,0.60731,0.9904,76.832001,0.96172,6.4,29.0996,NA,NA,NA,15.026095,35.36607,42.823204,854.059998,NA,NA,NA,NA,NA,NA,NA,1.76439169676724,275.719471678299
"496",10.8147,17.5892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3014.07,589,0.69266,0.60613,0.9879,76.660004,0.95021,6.395,28.907,NA,NA,NA,15.470345,36.606209,44.214176,886.169983,NA,NA,NA,NA,NA,NA,NA,NA,278.701212238897
"497",10.7269,36.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.49,1,NA,NA,3018.8,586,0.69385,0.61087,0.9875,77.053001,0.95572,6.388,28.920401,NA,NA,NA,15.557454,36.249336,44.231136,893.76001,NA,NA,NA,NA,NA,NA,NA,1.81692753731274,281.423337590543
"498",10.1958,62.0296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.44,2.5,NA,NA,2768.02,606,0.69575,0.61413,0.9881,77.434998,0.95769,6.39,28.8862,NA,NA,NA,15.304846,35.54451,43.162472,880.890015,NA,NA,NA,NA,NA,NA,NA,1.90666745130348,271.486298279684
"499",8.9525,22.1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.286,2.03749,NA,NA,2372.48,837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.496477,36.151192,43.840988,900.059998,NA,NA,NA,NA,NA,NA,NA,0.925551521921251,265.007539793354
"500",8.6625,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.386,2.09267,NA,NA,2229.39,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54528138528139,257.361038961039
"501",8.6275,4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7567,0.80651,NA,NA,2287.22,451,0.68989,0.61162,0.98141,76.681999,0.94521,6.3762,28.7132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8263343958273,265.108084613156
"502",8.74091,34.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.83,0.1275,NA,NA,2364.7,609,0.6885,0.6092,0.9761,76.932999,0.93637,6.366,28.7082,NA,NA,NA,15.888465,37.319954,44.88422,924.200012,NA,NA,NA,NA,NA,NA,NA,1.46781055977009,270.532473163549
"503",8.74,37.0585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.225,29.6155,NA,NA,2310.71,425,0.69285,0.61321,0.9786,76.700996,0.93668,6.3803,28.842899,NA,NA,NA,15.914599,37.373478,44.621288,925.97998,NA,NA,NA,NA,NA,NA,NA,1.85640732265446,264.383295194508
"504",8.64036,34.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,10.06,NA,NA,2283.85,791,0.69567,0.61533,0.978,76.730003,0.93553,6.378,28.7931,NA,NA,NA,16.114944,38.140755,45.435516,926.280029,NA,NA,NA,NA,NA,NA,NA,1.96751061298372,264.323477262521
"505",8.14545,9.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2250.14,404,0.70116,0.61774,0.976,76.860001,0.93257,6.381,28.941601,NA,NA,NA,15.992995,37.935555,44.875736,916.590027,NA,NA,NA,NA,NA,NA,NA,NA,276.245020226016
"506",8.28731,21.7373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9967,9.9995,NA,NA,2168.24,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.601007,37.079056,43.874912,895.309998,NA,NA,NA,NA,NA,NA,NA,2.17159729755494,261.633750879357
"507",8.62294,30.2409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2227.93,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.372434459709
"508",8.30947,46.1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9446,5.63133,NA,NA,2188.45,492,0.70633,0.61835,0.987,76.902,0.94252,6.3715,29.1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67815757202325,263.368181123465
"509",7.96607,48.0915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.78,NA,NA,2132.14,1106,0.71108,0.62112,0.9912,76.902,0.95101,6.3777,29.4639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50638897222846,267.652681937266
"510",7.01713,62.5145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.25,0.22,NA,NA,1810.84,1256,0.71412,0.62703,0.9898,77.617996,0.95311,6.39,29.5797,NA,NA,NA,15.261292,36.695419,42.43306,891.409973,NA,NA,NA,NA,NA,NA,NA,1.88823635873926,258.059919083728
"511",6.93835,45.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864.54,516,0.70994,0.62555,0.98408,77.301003,0.9389,6.392,29.399401,NA,NA,NA,15.714251,37.783882,43.696808,913.900024,NA,NA,NA,NA,NA,NA,NA,NA,268.72959709441
"512",6.59119,58.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1748.69,1192,0.71921,0.62588,0.98817,77.508003,0.94274,6.38,29.5982,NA,NA,NA,15.513902,36.945232,42.831692,910.650024,NA,NA,NA,NA,NA,NA,NA,NA,265.307175183844
"513",5.5561,106.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6773,27.42,NA,NA,1439.72,1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.060941,35.696178,41.34742,892.27002,NA,NA,NA,NA,NA,NA,NA,1.92172567088425,259.124205827829
"514",5.12572,154.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.05,NA,NA,1617.24,1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53622905660083,315.514698422856
"515",5.30823,1358.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1591.72,894,0.73525,0.63064,0.9978,77.462997,0.95767,6.3776,30.064199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.858898352181
"516",5.91249,318.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3512,2.13009,NA,NA,1778.55,555,0.73205,0.63057,0.9926,77.18,0.96603,6.402,30.219601,NA,NA,NA,14.991254,35.624802,41.169315,903.119995,NA,NA,NA,NA,NA,NA,NA,1.91986794058003,300.812348096995
"517",5.39008,2330.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.146,4.37517,NA,NA,1712.86,1095,0.73067,0.63347,0.9856,76.931999,0.96906,6.3985,30.1966,NA,NA,NA,15.121916,35.678329,41.610348,913.48999,NA,NA,NA,NA,NA,NA,NA,2.06787283305628,317.780070054619
"518",5.19086,1530.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,1.00685,NA,NA,1563.01,752,0.72748,0.63412,0.98988,76.677002,0.97305,6.396,30.391199,NA,NA,NA,15.269997,35.580196,42.23798,927.5,NA,NA,NA,NA,NA,NA,NA,2.15763861864893,301.10810154772
"519",4.67356,2387.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.404,4.35022,NA,NA,1446.06,1107,0.72103,0.63319,0.9848,76.734001,0.96843,6.388,30.338301,NA,NA,NA,15.557454,36.097664,43.153988,943.789978,NA,NA,NA,NA,NA,NA,NA,2.22614024426775,309.412952866765
"520",4.6408,647.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,2.9,NA,NA,1322.96,816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.601007,36.16011,43.170956,952.580017,NA,NA,NA,NA,NA,NA,NA,2.32718496810895,285.07153938976
"521",4.51668,2792.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0449,1.08146,NA,NA,1374.9,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22395653444565,304.405005446478
"522",4.63155,2541.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.456,4.5728,NA,NA,1478.01,598,0.72985,0.63597,0.9817,76.910004,0.96965,6.382,30.578501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68938044499142,319.117789940733
"523",4.87301,3058.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.35,803,0.73499,0.63857,0.9936,76.596001,0.98512,6.3805,31.2752,NA,NA,NA,15.313553,35.089493,41.983536,954.25,NA,NA,NA,NA,NA,NA,NA,NA,299.270881857415
"524",5.89456,3417.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1127,1.86105,NA,NA,1570.92,1374,0.73025,0.63556,0.99332,76.462997,0.97542,6.384,31.3902,NA,NA,NA,15.313553,34.830765,42.153172,950.960022,NA,NA,NA,NA,NA,NA,NA,1.88524673597351,266.503352243424
"525",5.3604,3801.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.21,NA,NA,1509.83,755,0.73605,0.64482,1.00574,76.538002,0.99384,6.3811,31.645201,NA,NA,NA,14.886723,33.537098,40.897907,942.219971,NA,NA,NA,NA,NA,NA,NA,2.23863890754421,281.66368181479
"526",5.14871,3516.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.015,NA,NA,1433.22,580,0.74179,0.65097,1.028,76.306,1.024,6.3805,32.049099,NA,NA,NA,14.311811,31.18174,39.574783,912.789978,NA,NA,NA,NA,NA,NA,NA,2.33068088899938,278.364871977641
"527",5.23403,2184.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.60025,NA,NA,1469.79,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.398921,32.011471,40.0243,922.039978,NA,NA,NA,NA,NA,NA,NA,2.29268842555354,280.814210082862
"528",5.16452,2222.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434.84,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.826400130119
"529",5.02405,2719.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.09469,NA,NA,1434.42,376,0.73817,0.64544,1.0273,76.540001,1.0177,6.3801,31.942699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38851126083538,285.510693563957
"530",4.71118,2712.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3167,25.6967,NA,NA,1438.09,1414,0.73975,0.64298,1.0255,76.335999,1.0182,6.401,32.306099,NA,NA,NA,14.642822,32.493248,40.847015,934.919983,NA,NA,NA,NA,NA,NA,NA,2.82661668626544,305.250489261714
"531",4.65674,7570.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.11066,NA,NA,1393.1,1319,0.73625,0.63939,1.01999,76.807999,1.0096,6.397,31.6752,NA,NA,NA,14.95641,33.528175,41.856312,942.940002,NA,NA,NA,NA,NA,NA,NA,2.5769100271864,299.157779906115
"532",4.59946,4327.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5833,2.26861,NA,NA,1312.07,998,0.73868,0.64201,1.0341,76.540001,1.0259,6.393,31.7152,NA,NA,NA,14.686378,32.520012,41.143864,931.320007,NA,NA,NA,NA,NA,NA,NA,2.51840433442187,285.266096454801
"533",4.51033,2783.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0136,1.04,NA,NA,1298.87,1084,0.73606,0.64105,1.0373,76.764999,1.0241,6.3875,31.9727,NA,NA,NA,14.860594,32.966103,41.949612,927.97998,NA,NA,NA,NA,NA,NA,NA,2.66357450563484,287.976711238424
"534",4.77123,1434.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296.88,1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.486029,31.315559,40.524708,902.640015,NA,NA,NA,NA,NA,NA,NA,NA,271.812509562524
"535",4.962,506.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0667,1.29395,NA,NA,1384.74,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43182184602983,279.06892382104
"536",4.95843,525.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.249,1.98,NA,NA,1405.47,665,0.74845,0.64172,1.05,77.190002,1.0334,6.3825,32.1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6720151338226,283.450608357887
"537",4.81366,2249.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1394.95,752,0.75786,0.64784,1.0532,76.592003,1.0499,6.395,32.565201,NA,NA,NA,14.050487,30.655352,39.456047,883.710022,NA,NA,NA,NA,NA,NA,NA,NA,289.78988960583
"538",4.73864,4071.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1379.07,1917,0.75018,0.6464,1.05398,76.760002,1.0464,6.365,32.707699,NA,NA,NA,14.250836,31.128214,40.117603,900.419983,NA,NA,NA,NA,NA,NA,NA,NA,291.02653926021
"539",4.6528,2869.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.76,0.19478,NA,NA,1328.25,850,0.74963,0.64658,1.04193,76.781998,1.0373,6.365,32.105499,NA,NA,NA,14.512159,31.850882,40.736752,921.950012,NA,NA,NA,NA,NA,NA,NA,2.74243466299862,285.473263411279
"540",4.56213,2664.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.76,0.10105,NA,NA,1315.86,1934,0.74466,0.6479,1.0376,76.657997,1.0265,6.369,32.215199,NA,NA,NA,14.860594,32.903652,41.830868,937.179993,NA,NA,NA,NA,NA,NA,NA,2.79693914903784,288.431061806656
"541",4.41018,1229.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0667,5.06,NA,NA,1214.36,1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.782194,32.511089,41.542492,932.559998,NA,NA,NA,NA,NA,NA,NA,2.96284958890567,275.353840432817
"542",4.04479,570.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.055,12.9772,NA,NA,1155.16,1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48591397822878,285.592082654477
"543",4.06966,238.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.996,5.36527,NA,NA,1272.23,494,0.74705,0.64379,1.0378,76.769997,1.0238,6.365,32.080299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2105040715932,312.613338706428
"544",4.103,589.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.1,NA,NA,1263.94,949,0.73338,0.63864,1.0266,76.660004,1.0016,6.3385,31.5452,NA,NA,NA,15.313553,33.965343,43.128544,964.400024,NA,NA,NA,NA,NA,NA,NA,2.19351693882525,308.052644406532
"545",4.0099,655.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26.2298,NA,NA,1231.31,1658,0.73283,0.64148,1.02794,76.667,1.0044,6.3655,31.5077,NA,NA,NA,15.28742,33.983189,43.052208,971.179993,NA,NA,NA,NA,NA,NA,NA,1.74567944337764,307.067507917903
"546",3.90672,619.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,26.4893,NA,NA,1100.6,1246,0.72506,0.63501,1.0178,77.18,0.98429,6.359,31.0252,NA,NA,NA,15.522611,34.937828,43.67984,975.969971,NA,NA,NA,NA,NA,NA,NA,1.97096285374944,281.719703485277
"547",4.03037,853.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167.54,884,0.72804,0.63512,1.0233,76.879997,0.98483,6.382,31.1702,NA,NA,NA,15.487772,34.625561,43.696808,985.22998,NA,NA,NA,NA,NA,NA,NA,NA,289.685562367723
"548",3.9503,1292.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,2.23,NA,NA,1148.55,1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.722962,35.321461,44.2057,1007.289978,NA,NA,NA,NA,NA,NA,NA,3.01242943573906,290.750069614966
"549",3.91642,803.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150.76,1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.829568840931
"550",3.65532,1311.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1146.13,1162,0.72051,0.63186,1.0094,77.220001,0.96692,6.3708,30.870199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.551207555016
"551",2.75117,1239.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37909,40,NA,NA,998.068,1734,0.72759,0.63512,1.0224,76.831001,0.98328,6.37,30.8815,NA,NA,NA,15.400661,34.125942,43.187908,990.799988,NA,NA,NA,NA,NA,NA,NA,2.31868259685879,362.779472006455
"552",2.57156,506.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908.208,1217,0.7278,0.63659,1.01514,76.777,0.97532,6.383,30.898001,NA,NA,NA,15.627142,35.035965,43.807072,999.97998,NA,NA,NA,NA,NA,NA,NA,NA,353.173948887057
"553",2.32477,615.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.05,10.05,NA,NA,852.757,1266,0.72648,0.63383,1.01859,76.800003,0.9767,6.381,31.025,NA,NA,NA,15.435501,34.366829,43.01828,980.01001,NA,NA,NA,NA,NA,NA,NA,3.46270813886965,366.813491227089
"554",2.25731,450.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825.682,1157,0.72574,0.63307,1.0162,76.860001,0.97747,6.3727,31.412399,NA,NA,NA,15.418082,33.706612,43.128544,975.640015,NA,NA,NA,NA,NA,NA,NA,NA,365.781394668876
"555",2.47597,838.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836.806,828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.731668,34.670166,44.171768,986.719971,NA,NA,NA,NA,NA,NA,NA,NA,337.970977031224
"556",2.95738,1196.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.999,1,NA,NA,1016.62,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38103321182939,343.756974078407
"557",3.0784,720.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1109.23,2393,0.72214,0.62723,1.0093,76.209999,0.969,6.3735,31.030001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.326793139293
"558",2.82361,506.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.053,3639,0.71827,0.62513,1.0033,76.132004,0.95536,6.378,30.495001,NA,NA,NA,16.019125,36.026279,44.833332,1004.52002,NA,NA,NA,NA,NA,NA,NA,NA,332.217622122035
"559",2.71292,884.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809.923,2947,0.71919,0.62506,1.0165,76.109001,0.95889,6.366,30.4652,NA,NA,NA,15.740382,35.312538,44.061508,989.429993,NA,NA,NA,NA,NA,NA,NA,NA,298.542898426787
"560",2.72869,657.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48817,13.9266,NA,NA,891.214,1328,0.72062,0.62658,1.004,76.183998,0.96163,6.354,30.6287,NA,NA,NA,15.93202,35.963833,44.663696,993.570007,NA,NA,NA,NA,NA,NA,NA,2.37776002404084,326.608738991971
"561",2.81273,753.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.83333,NA,NA,869.71,1622,0.70552,0.62159,0.9921,75.93,0.93484,6.361,29.822701,NA,NA,NA,16.620171,38.149677,47.131817,1018.98999,NA,NA,NA,NA,NA,NA,NA,2.1331588883398,309.204936129668
"562",3.03773,927.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,NA,NA,858.043,1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.594038,37.828491,46.860409,1021.219971,NA,NA,NA,NA,NA,NA,NA,1.97515908260444,282.461904119194
"563",3.40818,902.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.8,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.700344465374
"564",3.45373,1017.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,0.181,NA,NA,1065.31,1541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8530690007615,308.452021437692
"565",3.15331,493.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.799,0.17991,NA,NA,1031.03,1216,0.70721,0.62066,0.9937,75.739998,0.93686,6.3488,29.682501,NA,NA,NA,16.027836,36.409924,44.426216,1005.650024,NA,NA,NA,NA,NA,NA,NA,2.15614703280045,326.967535700581
"566",3.17999,734.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997.827,3164,0.7215,0.62189,0.9989,78.307999,0.94831,6.3452,30.304001,NA,NA,NA,15.548744,35.526661,43.035248,978.5,NA,NA,NA,NA,NA,NA,NA,NA,313.783062210887
"567",3.2271,416.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,14.9991,NA,NA,933.274,1868,0.73228,0.62735,1.0206,78.306,0.97021,6.3463,30.782499,NA,NA,NA,15.783935,36.615128,43.399948,986.679993,NA,NA,NA,NA,NA,NA,NA,2.13814260481547,289.198971212544
"568",3.23956,401.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9995,3.2,NA,NA,990.654,1157,0.73046,0.62846,1.01809,78.139,0.97532,6.3471,30.5252,NA,NA,NA,16.080099,36.989838,44.494068,1007.48999,NA,NA,NA,NA,NA,NA,NA,3.08668461149045,305.798935657929
"569",3.15645,995.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897.005,1154,0.72307,0.62355,1.00792,78.053001,0.95983,6.3398,30.3752,NA,NA,NA,15.966865,36.748947,43.934284,1000.140015,NA,NA,NA,NA,NA,NA,NA,NA,284.181596413693
"570",3.03893,450.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888.371,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.330195167378
"571",2.95148,107.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6663,0.2332,NA,NA,887.437,701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93625570900023,300.675254448616
"572",2.94695,488.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.629,1003,0.7252,0.62372,1.0166,78.129997,0.96191,6.3303,30.523899,NA,NA,NA,16.045258,37.061214,44.12088,1008.72998,NA,NA,NA,NA,NA,NA,NA,NA,320.883964777142
"573",3.03266,1731.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905.556,1492,0.72674,0.62259,1.0137,78.077003,0.96505,6.35,30.2999,NA,NA,NA,16.219473,37.498386,44.655216,1021.25,NA,NA,NA,NA,NA,NA,NA,NA,298.601227964889
"574",2.92254,596.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33233,5.88084,NA,NA,914.887,1968,0.72325,0.62116,1.0093,77.708,0.96351,6.347,30.2052,NA,NA,NA,15.548744,35.303612,42.365208,984.869995,NA,NA,NA,NA,NA,NA,NA,3.19322575567828,313.045159347691
