category,rating,starting_price,subcategory,language,title,url,seller,pos_rating,num_reviews,location,ave_reponse_time
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Singer-Songwriters,English,I will be your professional female singer for your song,https://www.fiverr.com/allformusic/be-your-professional-female-singer-for-your-song,allformusic,98%,(64),United States,5 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$10,Singer-Songwriters,English,I will sing full song or background vocals on your track,https://www.fiverr.com/beehines/sing-on-your-track,beehines,97%,(10),United States,1 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Singer-Songwriters,English,I will produce a HIPHOP style intro for your podcast or radio show,https://www.fiverr.com/pastordre/create-a-custom-hip-hop-intro-for-your-podcast,pastordre,100%,(16),South Africa,1 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Singer-Songwriters,English,I will add backing vocals to your song,https://www.fiverr.com/charmae/add-backing-vocals-to-your-song,charmae,95%,(13),United States,7 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$10,Singer-Songwriters,English,I will create a SPECTACULAR song of Billboard Hit potential for you,https://www.fiverr.com/growncupid/make-a-song-that-is-of-billboard-potential-for-you,growncupid,98%,(63),Jamaica,2 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$50,Singer-Songwriters,English,I will create a SMASH Chorus for your song,https://www.fiverr.com/abrad10/create-a-hip-hop-or-rnb-chorus-or-hook-for-your-song,abrad10,98%,(4),United States,1 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Singer-Songwriters,"English, Spanish",I will sing female vocals on your song,https://www.fiverr.com/amaritaioana/sing-female-backing-vocals-on-your-song,amaritaioana,99%,(104),Romania,7 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Singer-Songwriters,"English, Portuguese (brasil), Spanish",I will write you a song about ANYTHING,https://www.fiverr.com/writtingpanda/write-you-a-song-about-anything,writtingpanda,100%,(8),Brazil,1 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$30,Singer-Songwriters,English,I will write a song for you,https://www.fiverr.com/gsteel/write-a-song-for-you,gsteel,100%,(1),United States,2 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Singer-Songwriters,English,I will record my FEMALE rap in your song,https://www.fiverr.com/lalalucie/record-my-female-rap-in-your-song,lalalucie,100%,(46),Australia,8 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Singer-Songwriters,"English, Spanish",I will review your song lyrics,https://www.fiverr.com/bazz41/review-your-song-lyrics-and-suggest-any-changes,bazz41,100%,(144),Australia,1 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$20,Singer-Songwriters,English (uk),I will write a hit song for you in 3 days,https://www.fiverr.com/nyonbingashimbu/write-a-hit-song-for-you-in-24-hours,nyonbingashimbu,100%,(8),Nigeria,3 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Singer-Songwriters,"Hindi, English, English (uk), Panjabi",I will write lyrics for your song,https://www.fiverr.com/inder24/write-lyrics-for-your-song,inder24,97%,(29),India,6 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Singer-Songwriters,English,"I will professionally sing your name, slogan or song in stunning harmonies",https://www.fiverr.com/jessiem279/sing-your-company-name-in-harmony,jessiem279,99%,(96),United States,11 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$15,Singer-Songwriters,English,I will sing a chorus on your song,https://www.fiverr.com/carmenjanell/sing-a-chorus-on-your-song,carmenjanell,100%,(12),United States,16 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-9,$5,Singer-Songwriters,"English, Spanish",I will write and sing a FIRE chorus to your beat,https://www.fiverr.com/kafoeno/write-and-produce-a-catchy-hook-to-your-beat,kafoeno,97%,(123),United States,1 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Singer-Songwriters,"English, Italian, French, Spanish",I will provide 20 SONGS of my Royalty Free Music,https://www.fiverr.com/basicpro/provide-20-songs-of-my-royalty-free-music,basicpro,100%,(311),Spain,11 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Session Musicians & Singers,"English, Russian",I will record professional guitar and bass for your song,https://www.fiverr.com/mhattermusic/record-electric-acoustic-or-bass-guitar-for-your-song,mhattermusic,100%,(12),Israel,1 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Session Musicians & Singers,"English, French",I will play acoustic guitar on your song,https://www.fiverr.com/tenvolt/play-acoustic-rhythm-guitar-on-your-song,tenvolt,97%,(164),Canada,13 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-9,$5,Singer-Songwriters,English,I will sing you a song,https://www.fiverr.com/kadeo13/sing-you-a-song,kadeo13,95%,(16),United States,2 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Session Musicians & Singers,English,I will record a female vocal track for your song,https://www.fiverr.com/leahhart/record-a-female-vocaltrack-for-your-song-of-any-genre,leahhart,99%,(84),United States,7 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$20,Session Musicians & Singers,English,I will record quality guitar on your song,https://www.fiverr.com/basio90/record-quality-guitar-on-your-song,basio90,100%,(9),United Kingdom,1 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Session Musicians & Singers,English,I will record quality trombone parts for you,https://www.fiverr.com/dcheister/record-quality-trombone-parts-for-you,dcheister,99%,(33),United States,4 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$40,Session Musicians & Singers,"Portuguese (brasil), English","I will produce your song, put drums, bass, guitars and keyboard",https://www.fiverr.com/wagnersilva569/add-bass-guitars-and-drums-to-your-song-pre-production,wagnersilva569,100%,(19),Brazil,1 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$25,Session Musicians & Singers,"English, Russian",I will record a huge fat guitars on your rock song,https://www.fiverr.com/arturhearhadze/record-a-punchy-killer-guitar-on-your-metal-song-reamping,arturhearhadze,100%,(61),Belarus,1 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$10,Session Musicians & Singers,"English, Spanish","I will record trombone in any style,excellent quality and tone",https://www.fiverr.com/victrombon/play-trombone-in-any-style-written-excelent-quality,victrombon,100%,(10),Venezuela,1 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Session Musicians & Singers,"Italian, English, Spanish",I will play a PRO bass line for you,https://www.fiverr.com/edobass/play-a-pro-bass-line-for-you,edobass,100%,(32),Italy,11 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$100,Session Musicians & Singers,"Russian, Hebrew, English","I will record a brass section, sax, trumpet, trombone, euphonium solo",https://www.fiverr.com/pitchperfectpro/record-a-brass-section-track,pitchperfectpro,99%,(38),Israel,10 Hrs.
Music & Audio,rating-circles star-rating-s12 rate-10,$5,Session Musicians & Singers,English,I will add an orchestra to your song,https://www.fiverr.com/filipmusic/add-an-orchestra-to-your-song,filipmusic,99%,(195),Croatia,13 Hrs.
