category,rating,starting_price,subcategory,language,title,url,seller,pos_rating,num_reviews,location,ave_reponse_time
Digital Marketing,rating-circles star-rating-s12 rate-9,$5,Local Listings,"English, Urdu","I will give 200 directory submission, Manually",https://www.fiverr.com/skbsidd/give-200-directory-submission-manually,skbsidd,95%,(4),Pakistan,4 Hrs.
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,English,I will do 60 Australian native directory submissions,https://www.fiverr.com/beckyharts/do-60-australian-native-directory-submissions,beckyharts,100%,(2),Australia,1 Day
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,"English, Bengali",I will create 30 Live Local Listing Any Country,https://www.fiverr.com/mizanbdkst/create-30-live-local-listing-any-country,mizanbdkst,97%,(5),Bangladesh,1 Hrs.
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,"English, Bengali, Hindi",I will create 25 Live Local Listing Any Country,https://www.fiverr.com/seo_citation_ba/create-30-live-local-listing-any-country-2a632d05-705c-4dc9-890d-e3021d95682e,seo_citation_ba,99%,(7),Bangladesh,1 Hrs.
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,English,I will do 55 high DA Uk web directory submissions,https://www.fiverr.com/gsstechnology/do-25-uk-web-directory-submission-manually-in-high-pr-like-atukcouk-dotukdirectory-zaaylocouk-etc-with-unique-email-address-and-standard-reporting,gsstechnology,98%,(338),India,1 Day
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,English,I will do 30 live citations for any country,https://www.fiverr.com/dipty1992/do-50-live-citations-for-any-country,dipty1992,100%,(2),Bangladesh,2 Hrs.
Digital Marketing,rating-circles star-rating-s12 rate-10,$15,Local Listings,English,I will do promotion of Your Google Business Page Locally,https://www.fiverr.com/williamsjames/do-16-google-places-or-listings,williamsjames,100%,(5),United States,21 Hrs.
Digital Marketing,rating-circles star-rating-s12 rate-8,$5,Local Listings,"English, Urdu",I will post 40 Classified Ads Manually,https://www.fiverr.com/raheelazidi/post-40-classified-ads-manually,raheelazidi,90%,(4),Pakistan,2 Hrs.
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,"Urdu, English (uk)",I will do 2000 point local google map listing aaa SEO,https://www.fiverr.com/sairanasr/do-300-google-map-citations-for-local-seo-cb939184-9977-4778-8583-d9060c77e9f4,sairanasr,87%,(2),Pakistan,1 Hrs.
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,English,I will create Local Business Listing in Apple Maps,https://www.fiverr.com/jakirmollik/create-local-business-listing-in-apple-maps,jakirmollik,100%,(2),Bangladesh,1 Hrs.
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,English,I will do 15 LIVE Italy Local Citations,https://www.fiverr.com/taslima1966/do-20-live-italy-local-citations,taslima1966,100%,(5),Bangladesh,5 Hrs.
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,English,I will do 20 Live Singapore Local Citations for your local business,https://www.fiverr.com/seozubayer01/do-20-live-singapore-local-citations-for-your-local-business,seozubayer01,99%,(29),Bangladesh,3 Hrs.
Digital Marketing,,$30,Local Listings,"Bengali, English",I will do 100 Live Local Listing,https://www.fiverr.com/anikbdkst/do-100-live-local-listing,anikbdkst,100%,,Bangladesh,1 Hrs.
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,English,I will create Canada local citations,https://www.fiverr.com/tabassumdola/create-canada-local-citations,tabassumdola,100%,(1),Bangladesh,1 Hrs.
Digital Marketing,,$5,Local Listings,English (uk),I will do Local Google Business Listing,https://www.fiverr.com/freddavis80/do-local-google-business-listing,freddavis80,,,United States,1 Day
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,English,"I will do 12 UK local business listings, Approved",https://www.fiverr.com/uksmartseo/do-12-uk-local-business-listings-approved,uksmartseo,98%,(9),United Kingdom,1 Week +
Digital Marketing,rating-circles star-rating-s12 rate-10,$5,Local Listings,English,I will create business in apple maps,https://www.fiverr.com/mamunjuel/create-business-in-apple-maps,mamunjuel,100%,(6),Bangladesh,2 Hrs.
Programming & Tech,rating-circles star-rating-s12 rate-10,$5,QA,English,"I will do test your website,software",https://www.fiverr.com/ravi1125/do-test-your-website-software,ravi1125,100%,(1),India,1 Hrs.
Programming & Tech,rating-circles star-rating-s12 rate-10,$10,QA,"English, Hindi",I will do software testing i am good in software testing,https://www.fiverr.com/ashutest/do-software-testing-i-am-good-in-software-testing,ashutest,100%,(2),India,1 Hrs.
Programming & Tech,rating-circles star-rating-s12 rate-9,$50,QA,English,I will test you application both manual and automated,https://www.fiverr.com/minkrklive/test-you-application-both-manual-and-automated,minkrklive,95%,(4),Pakistan,1 Hrs.
Programming & Tech,rating-circles star-rating-s12 rate-10,$5,QA,English,I will fix your python script,https://www.fiverr.com/htnhan/fix-your-python-script,htnhan,98%,(8),United States,5 Hrs.
