Date,Bid,Ask,Mid,Change,% Change,Cumulative Change %,High,Low
02/28/17,0.803471,0.803729,0.803600,0.00,0.20,124.86,0.803600,0.803600
02/27/17,0.801860,0.802182,0.802021,0.00,0.20,124.42,0.802021,0.802021
02/24/17,0.800320,0.800576,0.800448,0.00,0.45,123.98,0.800448,0.800448
02/23/17,0.796749,0.797003,0.796876,-0.01,-0.73,122.98,0.796876,0.796876
02/22/17,0.802568,0.802890,0.802729,0.00,0.09,124.62,0.802729,0.802729
02/21/17,0.801860,0.802118,0.801989,0.00,0.04,124.41,0.801989,0.801989
02/20/17,0.801539,0.801860,0.801700,0.00,-0.34,124.33,0.801700,0.801700
02/17/17,0.804246,0.804570,0.804408,0.00,0.57,125.09,0.804408,0.804408
02/16/17,0.799744,0.800000,0.799872,0.00,-0.40,123.82,0.799872,0.799872
02/15/17,0.802890,0.803213,0.803052,0.00,0.08,124.71,0.803052,0.803052
02/14/17,0.802311,0.802568,0.802439,0.00,0.32,124.54,0.802439,0.802439
02/13/17,0.799744,0.800000,0.799872,0.00,-0.17,123.82,0.799872,0.799872
02/10/17,0.801089,0.801410,0.801250,0.00,0.36,124.21,0.801250,0.801250
02/09/17,0.798276,0.798531,0.798403,0.00,0.09,123.41,0.798403,0.798403
02/08/17,0.797575,0.797830,0.797703,-0.01,-0.84,123.21,0.797703,0.797703
02/07/17,0.804311,0.804635,0.804473,0.00,0.12,125.11,0.804473,0.804473
02/06/17,0.803342,0.803600,0.803471,0.00,0.49,124.83,0.803471,0.803471
02/03/17,0.799361,0.799680,0.799520,0.00,0.20,123.72,0.799520,0.799520
02/02/17,0.797830,0.798085,0.797957,0.01,0.91,123.28,0.797957,0.797957
02/01/17,0.790576,0.790889,0.790733,0.00,-0.52,121.26,0.790733,0.790733
01/31/17,0.794723,0.794976,0.794849,0.00,-0.54,122.41,0.794849,0.794849
01/30/17,0.798977,0.799297,0.799137,0.00,0.28,123.61,0.799137,0.799137
01/27/17,0.796749,0.797003,0.796876,0.00,0.32,122.98,0.796876,0.796876
01/26/17,0.794218,0.794470,0.794344,0.00,0.20,122.27,0.794344,0.794344
01/25/17,0.792644,0.792896,0.792770,-0.01,-0.80,121.83,0.792770,0.792770
01/24/17,0.798977,0.799297,0.799137,0.00,-0.18,123.61,0.799137,0.799137
01/23/17,0.800448,0.800705,0.800576,-0.01,-1.36,124.02,0.800576,0.800576
01/20/17,0.811491,0.811754,0.811622,0.00,-0.14,127.11,0.811622,0.811622
01/19/17,0.812612,0.812876,0.812744,0.00,0.32,127.42,0.812744,0.812744
01/18/17,0.810045,0.810307,0.810176,0.00,0.35,126.70,0.810176,0.810176
01/17/17,0.807233,0.807494,0.807363,-0.02,-2.60,125.92,0.807363,0.807363
01/16/17,0.828706,0.829050,0.828878,0.01,0.94,131.94,0.828878,0.828878
01/13/17,0.821018,0.821355,0.821187,0.00,0.34,129.78,0.821187,0.821187
01/12/17,0.818264,0.818532,0.818398,-0.01,-1.25,129.00,0.818398,0.818398
01/11/17,0.828638,0.828912,0.828775,0.01,0.95,131.91,0.828775,0.828775
01/10/17,0.820816,0.821085,0.820951,0.00,-0.30,129.72,0.820951,0.820951
01/09/17,0.823316,0.823588,0.823452,0.01,1.44,130.42,0.823452,0.823452
01/06/17,0.811622,0.811886,0.811754,0.01,0.81,127.15,0.811754,0.811754
01/05/17,0.805088,0.805348,0.805218,-0.01,-0.97,125.32,0.805218,0.805218
01/04/17,0.813008,0.813273,0.813140,0.00,-0.46,127.53,0.813140,0.813140
01/03/17,0.816793,0.817060,0.816927,0.01,0.94,128.59,0.816927,0.816927
01/02/17,0.809127,0.809454,0.809291,0.00,0.00,126.46,0.809291,0.809291
12/30/16,0.809127,0.809454,0.809291,-0.01,-1.04,126.46,0.809291,0.809291
12/29/16,0.817661,0.817996,0.817829,0.00,0.00,128.84,0.817829,0.817829
12/28/16,0.817661,0.817996,0.817829,0.00,0.25,128.84,0.817829,0.817829
12/27/16,0.815661,0.815927,0.815794,0.00,-0.01,128.28,0.815794,0.815794
12/26/16,0.815727,0.815993,0.815860,0.00,0.00,128.29,0.815860,0.815860
12/23/16,0.815727,0.815993,0.815860,0.00,0.32,128.29,0.815860,0.815860
12/22/16,0.813140,0.813405,0.813273,0.01,0.63,127.57,0.813273,0.813273
12/21/16,0.808016,0.808277,0.808146,0.00,-0.17,126.14,0.808146,0.808146
12/20/16,0.809389,0.809651,0.809520,0.00,0.31,126.52,0.809520,0.809520
12/19/16,0.806842,0.807168,0.807005,0.00,0.33,125.82,0.807005,0.807005
12/16/16,0.804182,0.804441,0.804311,0.00,-0.22,125.06,0.804311,0.804311
12/15/16,0.805932,0.806257,0.806094,0.02,2.40,125.56,0.806094,0.806094
12/14/16,0.787092,0.787340,0.787216,0.00,-0.15,120.28,0.787216,0.787216
12/13/16,0.788271,0.788519,0.788395,0.00,-0.13,120.61,0.788395,0.788395
12/12/16,0.789266,0.789515,0.789391,-0.01,-0.78,120.89,0.789391,0.789391
12/09/16,0.795418,0.795735,0.795577,0.00,-0.12,122.62,0.795577,0.795577
12/08/16,0.796369,0.796686,0.796527,0.00,0.44,122.88,0.796527,0.796527
12/07/16,0.792896,0.793210,0.793053,0.01,0.80,121.91,0.793053,0.793053
12/06/16,0.786596,0.786844,0.786720,0.00,-0.05,120.14,0.786720,0.786720
12/05/16,0.786968,0.787216,0.787092,0.00,-0.37,120.24,0.787092,0.787092
12/02/16,0.789827,0.790139,0.789983,0.00,-0.30,121.05,0.789983,0.789983
12/01/16,0.792205,0.792456,0.792330,-0.01,-1.01,121.71,0.792330,0.792330
11/30/16,0.800256,0.800512,0.800384,0.00,0.10,123.96,0.800384,0.800384
11/29/16,0.799424,0.799680,0.799552,-0.01,-0.76,123.73,0.799552,0.799552
11/28/16,0.805542,0.805802,0.805672,0.00,0.31,125.44,0.805672,0.805672
11/25/16,0.803019,0.803277,0.803148,0.00,0.12,124.74,0.803148,0.803148
11/24/16,0.802053,0.802375,0.802214,0.00,-0.53,124.48,0.802214,0.802214
11/23/16,0.806387,0.806647,0.806517,0.00,0.21,125.68,0.806517,0.806517
11/22/16,0.804699,0.804959,0.804829,0.00,0.40,125.21,0.804829,0.804829
11/21/16,0.801475,0.801732,0.801603,-0.01,-1.31,124.30,0.801603,0.801603
11/18/16,0.812150,0.812414,0.812282,0.01,1.01,127.29,0.812282,0.812282
11/17/16,0.804052,0.804311,0.804182,0.00,-0.11,125.03,0.804182,0.804182
11/16/16,0.804894,0.805218,0.805056,0.00,-0.28,125.27,0.805056,0.805056
11/15/16,0.807168,0.807494,0.807331,0.00,0.56,125.91,0.807331,0.807331
11/14/16,0.802697,0.802955,0.802826,0.01,1.05,124.65,0.802826,0.802826
11/11/16,0.794344,0.794597,0.794471,-0.01,-0.82,122.31,0.794471,0.794471
11/10/16,0.800897,0.801218,0.801057,0.00,-0.32,124.15,0.801057,0.801057
11/09/16,0.803471,0.803729,0.803600,0.00,-0.32,124.86,0.803600,0.803600
11/08/16,0.806062,0.806322,0.806192,0.00,-0.08,125.59,0.806192,0.806192
11/07/16,0.806712,0.806972,0.806842,0.01,1.24,125.77,0.806842,0.806842
11/04/16,0.796813,0.797067,0.796940,-0.01,-0.74,123.00,0.796940,0.796940
11/03/16,0.802761,0.803019,0.802890,-0.01,-1.12,124.66,0.802890,0.802890
11/02/16,0.811886,0.812150,0.812018,-0.01,-0.78,127.22,0.812018,0.812018
11/01/16,0.818197,0.818532,0.818364,0.00,-0.09,128.99,0.818364,0.818364
10/31/16,0.818934,0.819202,0.819068,0.00,-0.49,129.19,0.819068,0.819068
10/28/16,0.822978,0.823249,0.823113,0.00,0.21,130.32,0.823113,0.823113
10/27/16,0.821220,0.821558,0.821389,0.00,0.51,129.84,0.821389,0.821389
10/26/16,0.817060,0.817327,0.817194,-0.01,-0.87,128.67,0.817194,0.817194
10/25/16,0.824198,0.824470,0.824334,0.01,0.62,130.67,0.824334,0.824334
10/24/16,0.819068,0.819403,0.819236,0.00,-0.09,129.24,0.819236,0.819236
10/21/16,0.819807,0.820075,0.819941,0.00,0.38,129.44,0.819941,0.819941
10/20/16,0.816660,0.816993,0.816827,0.00,0.41,128.56,0.816827,0.816827
10/19/16,0.813339,0.813603,0.813471,0.00,0.09,127.63,0.813471,0.813471
10/18/16,0.812612,0.812942,0.812777,-0.01,-1.22,127.43,0.812777,0.812777
10/17/16,0.822707,0.822978,0.822842,0.00,0.35,130.25,0.822842,0.822842
10/14/16,0.819807,0.820075,0.819941,0.00,-0.04,129.44,0.819941,0.819941
10/13/16,0.820075,0.820412,0.820244,0.00,-0.03,129.52,0.820244,0.820244
10/12/16,0.820345,0.820614,0.820479,0.00,0.34,129.59,0.820479,0.820479
10/11/16,0.817595,0.817862,0.817728,0.01,1.21,128.82,0.817728,0.817728
10/10/16,0.807820,0.808146,0.807983,0.01,0.67,126.09,0.807983,0.807983
10/07/16,0.802504,0.802761,0.802633,0.01,1.51,124.59,0.802633,0.802633
10/06/16,0.790576,0.790826,0.790701,0.01,0.75,121.25,0.790701,0.790701
10/05/16,0.784683,0.784929,0.784806,0.00,0.09,119.60,0.784806,0.784806
10/04/16,0.783945,0.784252,0.784099,0.01,0.65,119.41,0.784099,0.784099
10/03/16,0.778877,0.779120,0.778998,0.01,1.19,117.98,0.778998,0.778998
09/30/16,0.769704,0.769941,0.769823,0.00,-0.08,115.41,0.769823,0.769823
09/29/16,0.770357,0.770594,0.770475,0.00,0.07,115.59,0.770475,0.770475
09/28/16,0.769823,0.770060,0.769942,0.00,-0.02,115.45,0.769942,0.769942
09/27/16,0.770001,0.770238,0.770119,0.00,-0.09,115.49,0.770119,0.770119
09/26/16,0.770713,0.770951,0.770832,0.00,-0.10,115.69,0.770832,0.770832
09/23/16,0.771486,0.771724,0.771605,0.01,1.06,115.91,0.771605,0.771605
09/22/16,0.763359,0.763592,0.763475,-0.01,-1.05,113.64,0.763475,0.763475
09/21/16,0.771426,0.771664,0.771545,0.00,-0.07,115.89,0.771545,0.771545
09/20/16,0.771962,0.772201,0.772082,0.01,0.85,116.04,0.772082,0.772082
09/19/16,0.765462,0.765755,0.765609,0.00,0.15,114.23,0.765609,0.765609
09/16/16,0.764351,0.764584,0.764468,0.01,0.86,113.91,0.764468,0.764468
09/15/16,0.757863,0.758093,0.757978,0.00,-0.09,112.10,0.757978,0.757978
09/14/16,0.758495,0.758783,0.758639,0.00,0.02,112.28,0.758639,0.758639
09/13/16,0.758380,0.758668,0.758524,0.01,0.93,112.25,0.758524,0.758524
09/12/16,0.751428,0.751654,0.751541,0.00,-0.36,110.30,0.751541,0.751541
09/09/16,0.754091,0.754375,0.754233,0.00,0.43,111.05,0.754233,0.754233
09/08/16,0.750920,0.751145,0.751033,0.00,0.22,110.15,0.751033,0.751033
09/07/16,0.749288,0.749513,0.749401,0.00,0.64,109.70,0.749401,0.749401
09/06/16,0.744491,0.744713,0.744602,-0.01,-1.01,108.35,0.744602,0.744602
09/05/16,0.752049,0.752276,0.752162,0.00,0.11,110.47,0.752162,0.752162
09/02/16,0.751202,0.751428,0.751315,0.00,-0.08,110.23,0.751315,0.751315
09/01/16,0.751767,0.751993,0.751880,-0.01,-1.53,110.39,0.751880,0.751880
08/31/16,0.763417,0.763650,0.763534,0.00,0.00,113.65,0.763534,0.763534
08/30/16,0.763417,0.763650,0.763534,0.00,-0.17,113.65,0.763534,0.763534
08/29/16,0.764701,0.764935,0.764818,0.01,0.99,114.01,0.764818,0.764818
08/26/16,0.757232,0.757461,0.757346,0.00,-0.09,111.92,0.757346,0.757346
08/25/16,0.757920,0.758208,0.758064,0.00,0.45,112.12,0.758064,0.758064
08/24/16,0.754546,0.754831,0.754689,0.00,-0.48,111.18,0.754689,0.754689
08/23/16,0.758150,0.758438,0.758294,0.00,-0.28,112.19,0.758294,0.758294
08/22/16,0.760283,0.760572,0.760427,-0.01,-0.73,112.78,0.760427,0.760427
08/19/16,0.765873,0.766107,0.765990,0.01,0.84,114.34,0.765990,0.765990
08/18/16,0.759474,0.759763,0.759619,-0.01,-1.15,112.56,0.759619,0.759619
08/17/16,0.768344,0.768580,0.768462,0.00,-0.37,115.03,0.768462,0.768462
08/16/16,0.771129,0.771426,0.771278,-0.01,-0.68,115.82,0.771278,0.771278
08/15/16,0.776398,0.776699,0.776548,0.00,0.43,117.29,0.776548,0.776548
08/12/16,0.773096,0.773335,0.773216,0.00,0.26,116.36,0.773216,0.773216
08/11/16,0.771129,0.771367,0.771248,0.00,0.35,115.81,0.771248,0.771248
08/10/16,0.768403,0.768699,0.768551,0.00,-0.15,115.06,0.768551,0.768551
08/09/16,0.769586,0.769882,0.769734,0.00,0.36,115.39,0.769734,0.769734
08/08/16,0.766812,0.767106,0.766959,0.00,0.16,114.61,0.766959,0.766959
08/05/16,0.765638,0.765873,0.765755,0.00,0.51,114.27,0.765755,0.765755
08/04/16,0.761731,0.762021,0.761876,0.01,1.52,113.19,0.761876,0.761876
08/03/16,0.750356,0.750582,0.750469,0.00,-0.09,110.00,0.750469,0.750469
08/02/16,0.750976,0.751258,0.751117,-0.01,-0.82,110.18,0.751117,0.751117
08/01/16,0.757232,0.757461,0.757346,0.00,0.55,111.92,0.757346,0.757346
07/29/16,0.753069,0.753296,0.753182,-0.01,-1.16,110.76,0.753182,0.753182
07/28/16,0.761847,0.762137,0.761992,0.00,-0.07,113.22,0.761992,0.761992
07/27/16,0.762369,0.762660,0.762515,0.00,0.02,113.37,0.762515,0.762515
07/26/16,0.762253,0.762544,0.762399,0.00,0.07,113.33,0.762399,0.762399
07/25/16,0.761731,0.762021,0.761876,0.00,-0.32,113.19,0.761876,0.761876
07/22/16,0.764175,0.764409,0.764292,0.01,1.02,113.86,0.764292,0.764292
07/21/16,0.756430,0.756716,0.756573,0.00,-0.30,111.70,0.756573,0.756573
07/20/16,0.758725,0.758956,0.758841,0.00,-0.32,112.34,0.758841,0.758841
07/19/16,0.761151,0.761383,0.761267,0.01,1.12,113.02,0.761267,0.761267
07/18/16,0.752729,0.752955,0.752842,0.00,-0.37,110.66,0.752842,0.752842
07/15/16,0.755515,0.755744,0.755629,0.01,0.68,111.44,0.755629,0.755629
07/14/16,0.750413,0.750638,0.750525,-0.01,-0.78,110.01,0.750525,0.750525
07/13/16,0.756258,0.756544,0.756401,0.00,-0.28,111.66,0.756401,0.756401
07/12/16,0.758380,0.758668,0.758524,-0.01,-1.47,112.25,0.758524,0.758524
07/11/16,0.769704,0.769941,0.769823,0.00,-0.23,115.41,0.769823,0.769823
07/08/16,0.771486,0.771724,0.771605,0.00,-0.21,115.91,0.771605,0.771605
07/07/16,0.773096,0.773335,0.773216,0.00,-0.39,116.36,0.773216,0.773216
07/06/16,0.776156,0.776398,0.776277,0.01,1.29,117.22,0.776277,0.776277
07/05/16,0.766284,0.766518,0.766401,0.01,1.85,114.45,0.766401,0.766401
07/04/16,0.752389,0.752615,0.752502,0.00,-0.18,110.57,0.752502,0.752502
07/01/16,0.753750,0.753977,0.753864,0.01,0.78,110.95,0.753864,0.753864
06/30/16,0.747943,0.748167,0.748055,0.01,1.17,109.32,0.748055,0.748055
06/29/16,0.739262,0.739481,0.739372,-0.01,-1.50,106.89,0.739372,0.739372
06/28/16,0.750525,0.750807,0.750666,-0.01,-1.30,110.05,0.750666,0.750666
06/27/16,0.760456,0.760688,0.760572,0.03,3.64,112.82,0.760572,0.760572
06/24/16,0.733783,0.733999,0.733891,0.06,8.67,105.36,0.733891,0.733891
06/23/16,0.675219,0.675493,0.675356,-0.01,-0.81,88.98,0.675356,0.675356
06/22/16,0.680782,0.680967,0.680874,0.00,-0.10,90.52,0.680874,0.680874
06/21/16,0.681477,0.681663,0.681570,0.00,0.16,90.72,0.681570,0.681570
06/20/16,0.680365,0.680596,0.680480,-0.02,-2.73,90.41,0.680480,0.680480
06/17/16,0.699447,0.699643,0.699545,-0.01,-1.60,95.75,0.699545,0.699545
06/16/16,0.710783,0.711035,0.710909,0.01,0.90,98.93,0.710909,0.710909
06/15/16,0.704473,0.704672,0.704573,0.00,-0.56,97.15,0.704573,0.704573
06/14/16,0.708466,0.708667,0.708567,0.01,1.17,98.27,0.708567,0.708567
06/13/16,0.700280,0.700525,0.700403,0.00,0.37,95.99,0.700403,0.700403
06/10/16,0.697739,0.697934,0.697837,0.01,0.97,95.27,0.697837,0.697837
06/09/16,0.691037,0.691228,0.691133,0.00,0.59,93.39,0.691133,0.691133
06/08/16,0.686955,0.687144,0.687049,0.00,0.01,92.25,0.687049,0.687049
06/07/16,0.686908,0.687096,0.687002,0.00,-0.63,92.24,0.687002,0.687002
06/06/16,0.691228,0.691467,0.691348,0.00,0.37,93.45,0.691348,0.691348
06/03/16,0.688705,0.688942,0.688824,0.00,-0.49,92.75,0.688824,0.688824
06/02/16,0.692089,0.692329,0.692209,0.00,-0.24,93.69,0.692209,0.692209
06/01/16,0.693770,0.693963,0.693866,0.01,0.99,94.16,0.693866,0.693866
05/31/16,0.686955,0.687144,0.687049,0.00,0.47,92.25,0.687049,0.687049
05/30/16,0.683714,0.683948,0.683831,0.00,-0.04,91.35,0.683831,0.683831
05/27/16,0.684041,0.684229,0.684135,0.00,0.42,91.43,0.684135,0.684135
05/26/16,0.681153,0.681338,0.681245,0.00,0.26,90.63,0.681245,0.681245
05/25/16,0.679394,0.679579,0.679486,-0.01,-0.73,90.13,0.679486,0.679486
05/24/16,0.684416,0.684603,0.684510,-0.01,-1.00,91.54,0.684510,0.684510
05/23/16,0.691324,0.691515,0.691420,0.00,0.36,93.47,0.691420,0.691420
05/20/16,0.688848,0.689085,0.688966,0.00,0.49,92.79,0.688966,0.688966
05/19/16,0.685495,0.685730,0.685612,0.00,0.23,91.85,0.685612,0.685612
05/18/16,0.683901,0.684135,0.684018,-0.01,-1.04,91.40,0.684018,0.684018
05/17/16,0.691133,0.691324,0.691228,0.00,-0.45,93.42,0.691228,0.691228
05/16/16,0.694252,0.694493,0.694372,0.00,-0.37,94.30,0.694372,0.694372
05/13/16,0.696816,0.697058,0.696937,0.01,1.06,95.02,0.696937,0.696937
05/12/16,0.689513,0.689750,0.689631,0.00,-0.25,92.97,0.689631,0.689631
05/11/16,0.691228,0.691467,0.691348,0.00,0.02,93.45,0.691348,0.691348
05/10/16,0.691133,0.691324,0.691228,0.00,-0.46,93.42,0.691228,0.691228
05/09/16,0.694348,0.694541,0.694444,0.00,0.22,94.32,0.694444,0.694444
05/06/16,0.692857,0.693049,0.692953,0.00,0.44,93.90,0.692953,0.692953
05/05/16,0.689798,0.689988,0.689893,0.00,-0.11,93.05,0.689893,0.689893
05/04/16,0.690560,0.690751,0.690655,0.00,0.48,93.26,0.690655,0.690655
05/03/16,0.687285,0.687474,0.687380,0.01,0.86,92.34,0.687380,0.687380
05/02/16,0.681431,0.681617,0.681524,0.00,-0.16,90.70,0.681524,0.681524
04/29/16,0.682547,0.682734,0.682640,0.00,-0.51,91.02,0.682640,0.682640
04/28/16,0.686012,0.686201,0.686106,0.00,-0.26,91.99,0.686106,0.686106
04/27/16,0.687805,0.687994,0.687900,0.00,0.32,92.49,0.687900,0.687900
04/26/16,0.685589,0.685777,0.685683,0.00,-0.58,91.87,0.685683,0.685683
04/25/16,0.689560,0.689750,0.689655,0.00,-0.61,92.98,0.689655,0.689655
04/22/16,0.693770,0.693963,0.693866,0.00,-0.51,94.16,0.693866,0.693866
04/21/16,0.697301,0.697496,0.697399,0.00,0.45,95.15,0.697399,0.697399
04/20/16,0.694203,0.694396,0.694300,0.00,-0.01,94.28,0.694300,0.694300
04/19/16,0.694300,0.694493,0.694396,-0.01,-0.87,94.31,0.694396,0.694396
04/18/16,0.700378,0.700574,0.700476,0.00,-0.69,96.01,0.700476,0.700476
04/15/16,0.705219,0.705467,0.705343,0.00,-0.25,97.37,0.705343,0.705343
04/14/16,0.707014,0.707264,0.707139,0.00,0.48,97.87,0.707139,0.707139
04/13/16,0.703680,0.703878,0.703779,0.00,0.01,96.93,0.703779,0.703779
04/12/16,0.703581,0.703829,0.703705,0.00,0.38,96.91,0.703705,0.703705
04/11/16,0.700918,0.701164,0.701041,-0.01,-1.11,96.17,0.701041,0.701041
04/08/16,0.708818,0.709019,0.708918,0.00,-0.07,98.37,0.708918,0.708918
04/07/16,0.709320,0.709522,0.709421,0.00,-0.06,98.51,0.709421,0.709421
04/06/16,0.709774,0.709975,0.709874,0.00,0.32,98.64,0.709874,0.709874
04/05/16,0.707514,0.707714,0.707614,0.01,1.12,98.00,0.707614,0.707614
04/04/16,0.699643,0.699888,0.699766,-0.01,-0.71,95.81,0.699766,0.699766
04/01/16,0.704672,0.704920,0.704796,0.01,1.30,97.22,0.704796,0.704796
03/31/16,0.695652,0.695846,0.695749,0.00,0.52,94.68,0.695749,0.695749
03/30/16,0.692042,0.692233,0.692137,-0.01,-1.27,93.67,0.692137,0.692137
03/29/16,0.700918,0.701115,0.701017,0.00,-0.05,96.16,0.701017,0.701017
03/28/16,0.701262,0.701508,0.701385,-0.01,-0.79,96.26,0.701385,0.701385
03/25/16,0.706864,0.707064,0.706964,0.00,0.00,97.82,0.706964,0.706964
03/24/16,0.706864,0.707064,0.706964,0.00,-0.25,97.82,0.706964,0.706964
03/23/16,0.708617,0.708818,0.708717,0.01,0.75,98.31,0.708717,0.708717
03/22/16,0.703284,0.703532,0.703408,0.01,1.30,96.83,0.703408,0.703408
03/21/16,0.694300,0.694493,0.694396,0.01,0.77,94.31,0.694396,0.694396
03/18/16,0.688990,0.689227,0.689109,0.00,-0.16,92.83,0.689109,0.689109
03/17/16,0.690084,0.690274,0.690179,-0.02,-2.71,93.13,0.690179,0.690179
03/16/16,0.709320,0.709522,0.709421,0.00,0.49,98.51,0.709421,0.709421
03/15/16,0.705866,0.706115,0.705990,0.01,1.13,97.55,0.705990,0.705990
03/14/16,0.698032,0.698227,0.698129,0.00,0.49,95.35,0.698129,0.698129
03/11/16,0.694637,0.694830,0.694734,0.00,-0.61,94.40,0.694734,0.694734
03/10/16,0.698910,0.699105,0.699007,0.00,-0.58,95.60,0.699007,0.699007
03/09/16,0.702988,0.703235,0.703111,0.00,-0.11,96.74,0.703111,0.703111
03/08/16,0.703779,0.703977,0.703878,0.00,-0.02,96.96,0.703878,0.703878
03/07/16,0.703928,0.704126,0.704027,0.00,0.08,97.00,0.704027,0.704027
03/04/16,0.703383,0.703581,0.703482,0.00,-0.41,96.85,0.703482,0.703482
03/03/16,0.706265,0.706514,0.706389,0.00,-0.65,97.66,0.706389,0.706389
03/02/16,0.710884,0.711086,0.710985,-0.01,-1.02,98.95,0.710985,0.710985
03/01/16,0.718184,0.718442,0.718313,0.00,0.10,101.00,0.718313,0.718313
02/29/16,0.717463,0.717669,0.717566,0.00,-0.52,100.79,0.717566,0.717566
02/26/16,0.721241,0.721449,0.721345,0.00,0.60,101.85,0.721345,0.721345
02/25/16,0.716949,0.717154,0.717052,0.00,-0.10,100.65,0.717052,0.717052
02/24/16,0.717618,0.717875,0.717746,0.01,1.23,100.84,0.717746,0.717746
02/23/16,0.708918,0.709119,0.709019,0.00,0.21,98.40,0.709019,0.709019
02/22/16,0.707414,0.707614,0.707514,0.01,0.94,97.98,0.707514,0.707514
02/19/16,0.700820,0.701016,0.700918,0.00,0.68,96.13,0.700918,0.700918
02/18/16,0.696088,0.696282,0.696185,0.00,-0.32,94.81,0.696185,0.696185
02/17/16,0.698324,0.698519,0.698422,0.00,-0.06,95.43,0.698422,0.698422
02/16/16,0.698763,0.698959,0.698861,0.01,0.97,95.56,0.698861,0.698861
