Date,Price,Change,% Change,Cumulative Change %
10/19/11,131.88,0.00,0.00,232.23
10/18/11,131.88,0.00,0.00,232.23
10/17/11,131.88,0.00,0.00,232.23
10/14/11,131.88,0.00,0.00,232.23
10/13/11,131.88,0.00,0.00,232.23
10/12/11,131.88,0.00,0.00,232.23
10/11/11,131.88,0.00,0.00,232.23
10/10/11,131.88,0.00,0.00,232.23
10/07/11,131.88,0.00,0.00,232.23
10/06/11,131.88,0.00,0.00,232.23
10/05/11,131.88,0.00,0.00,232.23
10/04/11,131.88,0.00,0.00,232.23
10/03/11,131.88,0.00,0.00,232.23
09/30/11,131.88,3.17,2.46,232.23
09/29/11,128.71,0.00,0.00,224.24
09/28/11,128.71,0.00,0.00,224.24
09/27/11,128.71,0.00,0.00,224.24
09/26/11,128.71,0.00,0.00,224.24
09/23/11,128.71,0.00,0.00,224.24
09/22/11,128.71,0.00,0.00,224.24
09/21/11,128.71,0.00,0.00,224.24
09/20/11,128.71,0.00,0.00,224.24
09/19/11,128.71,0.00,0.00,224.24
09/16/11,128.71,0.00,0.00,224.24
09/15/11,128.71,0.00,0.00,224.24
09/14/11,128.71,0.00,0.00,224.24
09/13/11,128.71,0.00,0.00,224.24
09/12/11,128.71,0.00,0.00,224.24
09/09/11,128.71,0.00,0.00,224.24
09/08/11,128.71,0.00,0.00,224.24
09/07/11,128.71,0.00,0.00,224.24
09/06/11,128.71,0.00,0.00,224.24
09/02/11,128.71,0.00,0.00,224.24
09/01/11,128.71,0.00,0.00,224.24
08/31/11,128.71,-0.66,-0.51,224.24
08/30/11,129.38,0.00,0.00,225.91
08/29/11,129.38,0.00,0.00,225.91
08/26/11,129.38,0.00,0.00,225.91
08/25/11,129.38,0.00,0.00,225.91
08/24/11,129.38,0.00,0.00,225.91
08/23/11,129.38,0.00,0.00,225.91
08/22/11,129.38,0.00,0.00,225.91
08/19/11,129.38,0.00,0.00,225.91
08/18/11,129.38,0.00,0.00,225.91
08/17/11,129.38,0.00,0.00,225.91
08/16/11,129.38,0.00,0.00,225.91
08/15/11,129.38,0.00,0.00,225.91
08/12/11,129.38,0.00,0.00,225.91
08/11/11,129.38,0.00,0.00,225.91
08/10/11,129.38,0.00,0.00,225.91
08/09/11,129.38,0.00,0.00,225.91
08/08/11,129.38,0.00,0.00,225.91
08/05/11,129.38,0.00,0.00,225.91
08/04/11,129.38,0.00,0.00,225.91
08/03/11,129.38,0.00,0.00,225.91
08/02/11,129.38,0.00,0.00,225.91
08/01/11,129.38,0.00,0.00,225.91
07/29/11,129.38,0.71,0.55,225.91
07/28/11,128.67,0.00,0.00,224.13
07/27/11,128.67,0.00,0.00,224.13
07/26/11,128.67,0.00,0.00,224.13
07/25/11,128.67,0.00,0.00,224.13
07/22/11,128.67,0.00,0.00,224.13
07/21/11,128.67,0.00,0.00,224.13
07/20/11,128.67,0.00,0.00,224.13
07/19/11,128.67,0.00,0.00,224.13
07/18/11,128.67,0.00,0.00,224.13
07/15/11,128.67,0.00,0.00,224.13
07/14/11,128.67,0.00,0.00,224.13
07/13/11,128.67,0.00,0.00,224.13
07/12/11,128.67,0.00,0.00,224.13
07/11/11,128.67,0.00,0.00,224.13
07/08/11,128.67,0.00,0.00,224.13
07/07/11,128.67,0.00,0.00,224.13
07/06/11,128.67,0.00,0.00,224.13
07/05/11,128.67,0.00,0.00,224.13
07/01/11,128.67,0.00,0.00,224.13
06/30/11,128.67,1.04,0.81,224.13
06/29/11,127.63,0.00,0.00,221.51
06/28/11,127.63,0.00,0.00,221.51
06/27/11,127.63,0.00,0.00,221.51
06/24/11,127.63,0.00,0.00,221.51
06/23/11,127.63,0.00,0.00,221.51
06/22/11,127.63,0.00,0.00,221.51
06/21/11,127.63,0.00,0.00,221.51
06/20/11,127.63,0.00,0.00,221.51
06/17/11,127.63,0.00,0.00,221.51
06/16/11,127.63,0.00,0.00,221.51
06/15/11,127.63,0.00,0.00,221.51
06/14/11,127.63,0.00,0.00,221.51
06/13/11,127.63,0.00,0.00,221.51
06/10/11,127.63,0.00,0.00,221.51
06/09/11,127.63,0.00,0.00,221.51
06/08/11,127.63,0.00,0.00,221.51
06/07/11,127.63,0.00,0.00,221.51
06/06/11,127.63,0.00,0.00,221.51
06/03/11,127.63,0.00,0.00,221.51
06/02/11,127.63,0.00,0.00,221.51
06/01/11,127.63,0.00,0.00,221.51
05/31/11,127.63,-3.62,-2.76,221.51
05/27/11,131.25,0.00,0.00,230.63
05/26/11,131.25,0.00,0.00,230.63
05/25/11,131.25,0.00,0.00,230.63
05/24/11,131.25,0.00,0.00,230.63
05/23/11,131.25,0.00,0.00,230.63
05/20/11,131.25,0.00,0.00,230.63
05/19/11,131.25,0.00,0.00,230.63
05/18/11,131.25,0.00,0.00,230.63
05/17/11,131.25,0.00,0.00,230.63
05/16/11,131.25,0.00,0.00,230.63
05/13/11,131.25,0.00,0.00,230.63
05/12/11,131.25,0.00,0.00,230.63
05/11/11,131.25,0.00,0.00,230.63
05/10/11,131.25,0.00,0.00,230.63
05/09/11,131.25,0.00,0.00,230.63
05/06/11,131.25,0.00,0.00,230.63
05/05/11,131.25,0.00,0.00,230.63
05/04/11,131.25,0.00,0.00,230.63
05/03/11,131.25,0.00,0.00,230.63
05/02/11,131.25,0.00,0.00,230.63
04/29/11,131.25,-3.89,-2.88,230.63
04/28/11,135.14,0.00,0.00,240.43
04/27/11,135.14,0.00,0.00,240.43
04/26/11,135.14,0.00,0.00,240.43
04/25/11,135.14,0.00,0.00,240.43
04/21/11,135.14,0.00,0.00,240.43
04/20/11,135.14,0.00,0.00,240.43
04/19/11,135.14,0.00,0.00,240.43
04/18/11,135.14,0.00,0.00,240.43
04/15/11,135.14,0.00,0.00,240.43
04/14/11,135.14,0.00,0.00,240.43
04/13/11,135.14,0.00,0.00,240.43
04/12/11,135.14,0.00,0.00,240.43
04/11/11,135.14,0.00,0.00,240.43
04/08/11,135.14,0.00,0.00,240.43
04/07/11,135.14,0.00,0.00,240.43
04/06/11,135.14,0.00,0.00,240.43
04/05/11,135.14,0.00,0.00,240.43
04/04/11,135.14,0.00,0.00,240.43
04/01/11,135.14,0.00,0.00,240.43
03/31/11,135.14,-2.39,-1.74,240.43
03/30/11,137.53,0.00,0.00,246.45
03/29/11,137.53,0.00,0.00,246.45
03/28/11,137.53,0.00,0.00,246.45
03/25/11,137.53,0.00,0.00,246.45
03/24/11,137.53,0.00,0.00,246.45
03/23/11,137.53,0.00,0.00,246.45
03/22/11,137.53,0.00,0.00,246.45
03/21/11,137.53,0.00,0.00,246.45
03/18/11,137.53,0.00,0.00,246.45
03/17/11,137.53,0.00,0.00,246.45
03/16/11,137.53,0.00,0.00,246.45
03/15/11,137.53,0.00,0.00,246.45
03/14/11,137.53,0.00,0.00,246.45
03/11/11,137.53,0.00,0.00,246.45
03/10/11,137.53,0.00,0.00,246.45
03/09/11,137.53,0.00,0.00,246.45
03/08/11,137.53,0.00,0.00,246.45
03/07/11,137.53,0.00,0.00,246.45
03/04/11,137.53,0.00,0.00,246.45
03/03/11,137.53,0.00,0.00,246.45
03/02/11,137.53,0.00,0.00,246.45
03/01/11,137.53,0.00,0.00,246.45
02/28/11,137.53,-4.41,-3.11,246.45
02/25/11,141.94,0.00,0.00,257.57
02/24/11,141.94,0.00,0.00,257.57
02/23/11,141.94,0.00,0.00,257.57
02/22/11,141.94,0.00,0.00,257.57
02/18/11,141.94,0.00,0.00,257.57
02/17/11,141.94,0.00,0.00,257.57
02/16/11,141.94,0.00,0.00,257.57
02/15/11,141.94,0.00,0.00,257.57
02/14/11,141.94,0.00,0.00,257.57
02/11/11,141.94,0.00,0.00,257.57
02/10/11,141.94,0.00,0.00,257.57
02/09/11,141.94,0.00,0.00,257.57
02/08/11,141.94,0.00,0.00,257.57
02/07/11,141.94,0.00,0.00,257.57
02/04/11,141.94,0.00,0.00,257.57
02/03/11,141.94,0.00,0.00,257.57
02/02/11,141.94,0.00,0.00,257.57
02/01/11,141.94,0.00,0.00,257.57
01/31/11,141.94,15.20,12.00,257.57
01/28/11,126.74,0.00,0.00,219.27
01/27/11,126.74,0.00,0.00,219.27
01/26/11,126.74,0.00,0.00,219.27
01/25/11,126.74,0.00,0.00,219.27
01/24/11,126.74,0.00,0.00,219.27
01/21/11,126.74,0.00,0.00,219.27
01/20/11,126.74,0.00,0.00,219.27
01/19/11,126.74,0.00,0.00,219.27
01/18/11,126.74,0.00,0.00,219.27
01/14/11,126.74,0.00,0.00,219.27
01/13/11,126.74,0.00,0.00,219.27
01/12/11,126.74,0.00,0.00,219.27
01/11/11,126.74,0.00,0.00,219.27
01/10/11,126.74,0.00,0.00,219.27
01/07/11,126.74,0.00,0.00,219.27
01/06/11,126.74,0.00,0.00,219.27
01/05/11,126.74,0.00,0.00,219.27
01/04/11,126.74,0.00,0.00,219.27
01/03/11,126.74,0.00,0.00,219.27
12/31/10,126.74,11.93,10.39,219.27
12/30/10,114.81,0.00,0.00,189.23
12/29/10,114.81,0.00,0.00,189.23
12/28/10,114.81,0.00,0.00,189.23
12/27/10,114.81,0.00,0.00,189.23
12/23/10,114.81,0.00,0.00,189.23
12/22/10,114.81,0.00,0.00,189.23
12/21/10,114.81,0.00,0.00,189.23
12/20/10,114.81,0.00,0.00,189.23
12/17/10,114.81,0.00,0.00,189.23
12/16/10,114.81,0.00,0.00,189.23
12/15/10,114.81,0.00,0.00,189.23
12/14/10,114.81,0.00,0.00,189.23
12/13/10,114.81,0.00,0.00,189.23
12/10/10,114.81,0.00,0.00,189.23
12/09/10,114.81,0.00,0.00,189.23
12/08/10,114.81,0.00,0.00,189.23
12/07/10,114.81,0.00,0.00,189.23
12/06/10,114.81,0.00,0.00,189.23
12/03/10,114.81,0.00,0.00,189.23
12/02/10,114.81,0.00,0.00,189.23
12/01/10,114.81,0.00,0.00,189.23
11/30/10,114.81,10.40,9.96,189.23
11/29/10,104.41,0.00,0.00,163.02
11/26/10,104.41,0.00,0.00,163.02
11/24/10,104.41,0.00,0.00,163.02
11/23/10,104.41,0.00,0.00,163.02
11/22/10,104.41,0.00,0.00,163.02
11/19/10,104.41,0.00,0.00,163.02
11/18/10,104.41,0.00,0.00,163.02
11/17/10,104.41,0.00,0.00,163.02
11/16/10,104.41,0.00,0.00,163.02
11/15/10,104.41,0.00,0.00,163.02
11/12/10,104.41,0.00,0.00,163.02
11/11/10,104.41,0.00,0.00,163.02
11/10/10,104.41,0.00,0.00,163.02
11/09/10,104.41,0.00,0.00,163.02
11/08/10,104.41,0.00,0.00,163.02
11/05/10,104.41,0.00,0.00,163.02
11/04/10,104.41,0.00,0.00,163.02
11/03/10,104.41,0.00,0.00,163.02
11/02/10,104.41,0.00,0.00,163.02
11/01/10,104.41,0.00,0.00,163.02
10/29/10,104.41,2.73,2.69,163.02
10/28/10,101.68,0.00,0.00,156.14
10/27/10,101.68,0.00,0.00,156.14
10/26/10,101.68,0.00,0.00,156.14
10/25/10,101.68,0.00,0.00,156.14
10/22/10,101.68,0.00,0.00,156.14
10/21/10,101.68,0.00,0.00,156.14
10/20/10,101.68,0.00,0.00,156.14
10/19/10,101.68,0.00,0.00,156.14
10/18/10,101.68,0.00,0.00,156.14
10/15/10,101.68,0.00,0.00,156.14
10/14/10,101.68,0.00,0.00,156.14
10/13/10,101.68,0.00,0.00,156.14
10/12/10,101.68,0.00,0.00,156.14
10/11/10,101.68,0.00,0.00,156.14
10/08/10,101.68,0.00,0.00,156.14
10/07/10,101.68,0.00,0.00,156.14
10/06/10,101.68,0.00,0.00,156.14
10/05/10,101.68,0.00,0.00,156.14
10/04/10,101.68,0.00,0.00,156.14
10/01/10,101.68,0.00,0.00,156.14
09/30/10,101.68,5.49,5.70,156.14
09/29/10,96.19,0.00,0.00,142.32
09/28/10,96.19,0.00,0.00,142.32
09/27/10,96.19,0.00,0.00,142.32
09/24/10,96.19,0.00,0.00,142.32
09/23/10,96.19,0.00,0.00,142.32
09/22/10,96.19,0.00,0.00,142.32
09/21/10,96.19,0.00,0.00,142.32
09/20/10,96.19,0.00,0.00,142.32
09/17/10,96.19,0.00,0.00,142.32
09/16/10,96.19,0.00,0.00,142.32
09/15/10,96.19,0.00,0.00,142.32
09/14/10,96.19,0.00,0.00,142.32
09/13/10,96.19,0.00,0.00,142.32
09/10/10,96.19,0.00,0.00,142.32
09/09/10,96.19,0.00,0.00,142.32
09/08/10,96.19,0.00,0.00,142.32
09/07/10,96.19,0.00,0.00,142.32
09/03/10,96.19,0.00,0.00,142.32
09/02/10,96.19,0.00,0.00,142.32
09/01/10,96.19,0.00,0.00,142.32
08/31/10,96.19,-6.64,-6.46,142.32
08/30/10,102.84,0.00,0.00,159.05
08/27/10,102.84,0.00,0.00,159.05
08/26/10,102.84,0.00,0.00,159.05
08/25/10,102.84,0.00,0.00,159.05
08/24/10,102.84,0.00,0.00,159.05
08/23/10,102.84,0.00,0.00,159.05
08/20/10,102.84,0.00,0.00,159.05
08/19/10,102.84,0.00,0.00,159.05
08/18/10,102.84,0.00,0.00,159.05
08/17/10,102.84,0.00,0.00,159.05
08/16/10,102.84,0.00,0.00,159.05
08/13/10,102.84,0.00,0.00,159.05
08/12/10,102.84,0.00,0.00,159.05
08/11/10,102.84,0.00,0.00,159.05
08/10/10,102.84,0.00,0.00,159.05
08/09/10,102.84,0.00,0.00,159.05
08/06/10,102.84,0.00,0.00,159.05
08/05/10,102.84,0.00,0.00,159.05
08/04/10,102.84,0.00,0.00,159.05
08/03/10,102.84,0.00,0.00,159.05
08/02/10,102.84,0.00,0.00,159.05
07/30/10,102.84,-2.37,-2.25,159.05
07/29/10,105.20,0.00,0.00,165.01
07/28/10,105.20,0.00,0.00,165.01
07/27/10,105.20,0.00,0.00,165.01
07/26/10,105.20,0.00,0.00,165.01
07/23/10,105.20,0.00,0.00,165.01
07/22/10,105.20,0.00,0.00,165.01
07/21/10,105.20,0.00,0.00,165.01
07/20/10,105.20,0.00,0.00,165.01
07/19/10,105.20,0.00,0.00,165.01
07/16/10,105.20,0.00,0.00,165.01
07/15/10,105.20,0.00,0.00,165.01
07/14/10,105.20,0.00,0.00,165.01
07/13/10,105.20,0.00,0.00,165.01
07/12/10,105.20,0.00,0.00,165.01
07/09/10,105.20,0.00,0.00,165.01
07/08/10,105.20,0.00,0.00,165.01
07/07/10,105.20,0.00,0.00,165.01
07/06/10,105.20,0.00,0.00,165.01
07/02/10,105.20,0.00,0.00,165.01
07/01/10,105.20,0.00,0.00,165.01
06/30/10,105.20,-2.08,-1.94,165.01
06/29/10,107.28,0.00,0.00,170.26
06/28/10,107.28,0.00,0.00,170.26
06/25/10,107.28,0.00,0.00,170.26
06/24/10,107.28,0.00,0.00,170.26
06/23/10,107.28,0.00,0.00,170.26
06/22/10,107.28,0.00,0.00,170.26
06/21/10,107.28,0.00,0.00,170.26
06/18/10,107.28,0.00,0.00,170.26
06/17/10,107.28,0.00,0.00,170.26
06/16/10,107.28,0.00,0.00,170.26
06/15/10,107.28,0.00,0.00,170.26
06/14/10,107.28,0.00,0.00,170.26
06/11/10,107.28,0.00,0.00,170.26
06/10/10,107.28,0.00,0.00,170.26
06/09/10,107.28,0.00,0.00,170.26
06/08/10,107.28,0.00,0.00,170.26
06/07/10,107.28,0.00,0.00,170.26
06/04/10,107.28,0.00,0.00,170.26
06/03/10,107.28,0.00,0.00,170.26
06/02/10,107.28,0.00,0.00,170.26
06/01/10,107.28,0.00,0.00,170.26
05/28/10,107.28,-0.02,-0.02,170.26
05/27/10,107.30,0.00,0.00,170.31
05/26/10,107.30,0.00,0.00,170.31
05/25/10,107.30,0.00,0.00,170.31
05/24/10,107.30,0.00,0.00,170.31
05/21/10,107.30,0.00,0.00,170.31
05/20/10,107.30,0.00,0.00,170.31
05/19/10,107.30,0.00,0.00,170.31
05/18/10,107.30,0.00,0.00,170.31
05/17/10,107.30,0.00,0.00,170.31
05/14/10,107.30,0.00,0.00,170.31
05/13/10,107.30,0.00,0.00,170.31
05/12/10,107.30,0.00,0.00,170.31
05/11/10,107.30,0.00,0.00,170.31
05/10/10,107.30,0.00,0.00,170.31
05/07/10,107.30,0.00,0.00,170.31
05/06/10,107.30,0.00,0.00,170.31
05/05/10,107.30,0.00,0.00,170.31
05/04/10,107.30,0.00,0.00,170.31
05/03/10,107.30,0.00,0.00,170.31
04/30/10,107.30,6.19,6.12,170.31
04/29/10,101.12,0.00,0.00,154.72
04/28/10,101.12,0.00,0.00,154.72
04/27/10,101.12,0.00,0.00,154.72
04/26/10,101.12,0.00,0.00,154.72
04/23/10,101.12,0.00,0.00,154.72
04/22/10,101.12,0.00,0.00,154.72
04/21/10,101.12,0.00,0.00,154.72
04/20/10,101.12,0.00,0.00,154.72
04/19/10,101.12,0.00,0.00,154.72
04/16/10,101.12,0.00,0.00,154.72
04/15/10,101.12,0.00,0.00,154.72
04/14/10,101.12,0.00,0.00,154.72
04/13/10,101.12,0.00,0.00,154.72
04/12/10,101.12,0.00,0.00,154.72
04/09/10,101.12,0.00,0.00,154.72
04/08/10,101.12,0.00,0.00,154.72
04/07/10,101.12,0.00,0.00,154.72
04/06/10,101.12,0.00,0.00,154.72
04/05/10,101.12,0.00,0.00,154.72
04/01/10,101.12,0.00,0.00,154.72
03/31/10,101.12,0.20,0.20,154.72
03/30/10,100.92,0.00,0.00,154.22
03/29/10,100.92,0.00,0.00,154.22
03/26/10,100.92,0.00,0.00,154.22
03/25/10,100.92,0.00,0.00,154.22
03/24/10,100.92,0.00,0.00,154.22
03/23/10,100.92,0.00,0.00,154.22
03/22/10,100.92,0.00,0.00,154.22
03/19/10,100.92,0.00,0.00,154.22
03/18/10,100.92,0.00,0.00,154.22
03/17/10,100.92,0.00,0.00,154.22
03/16/10,100.92,0.00,0.00,154.22
03/15/10,100.92,0.00,0.00,154.22
03/12/10,100.92,0.00,0.00,154.22
03/11/10,100.92,0.00,0.00,154.22
03/10/10,100.92,0.00,0.00,154.22
03/09/10,100.92,0.00,0.00,154.22
03/08/10,100.92,0.00,0.00,154.22
03/05/10,100.92,0.00,0.00,154.22
03/04/10,100.92,0.00,0.00,154.22
03/03/10,100.92,0.00,0.00,154.22
03/02/10,100.92,0.00,0.00,154.22
03/01/10,100.92,0.00,0.00,154.22
02/26/10,100.92,-3.01,-2.90,154.22
02/25/10,103.93,0.00,0.00,161.81
02/24/10,103.93,0.00,0.00,161.81
02/23/10,103.93,0.00,0.00,161.81
02/22/10,103.93,0.00,0.00,161.81
02/19/10,103.93,0.00,0.00,161.81
02/18/10,103.93,0.00,0.00,161.81
02/17/10,103.93,0.00,0.00,161.81
02/16/10,103.93,0.00,0.00,161.81
02/12/10,103.93,0.00,0.00,161.81
02/11/10,103.93,0.00,0.00,161.81
02/10/10,103.93,0.00,0.00,161.81
02/09/10,103.93,0.00,0.00,161.81
02/08/10,103.93,0.00,0.00,161.81
02/05/10,103.93,0.00,0.00,161.81
02/04/10,103.93,0.00,0.00,161.81
02/03/10,103.93,0.00,0.00,161.81
02/02/10,103.93,0.00,0.00,161.81
02/01/10,103.93,0.00,0.00,161.81
01/29/10,103.93,14.89,16.73,161.81
01/28/10,89.04,0.00,0.00,124.29
01/27/10,89.04,0.00,0.00,124.29
01/26/10,89.04,0.00,0.00,124.29
01/25/10,89.04,0.00,0.00,124.29
01/22/10,89.04,0.00,0.00,124.29
01/21/10,89.04,0.00,0.00,124.29
01/20/10,89.04,0.00,0.00,124.29
01/19/10,89.04,0.00,0.00,124.29
01/15/10,89.04,0.00,0.00,124.29
01/14/10,89.04,0.00,0.00,124.29
01/13/10,89.04,0.00,0.00,124.29
01/12/10,89.04,0.00,0.00,124.29
01/11/10,89.04,0.00,0.00,124.29
01/08/10,89.04,0.00,0.00,124.29
01/07/10,89.04,0.00,0.00,124.29
01/06/10,89.04,0.00,0.00,124.29
01/05/10,89.04,0.00,0.00,124.29
01/04/10,89.04,0.00,0.00,124.29
12/31/09,89.04,4.61,5.46,124.29
12/30/09,84.43,0.00,0.00,112.68
12/29/09,84.43,0.00,0.00,112.68
12/28/09,84.43,0.00,0.00,112.68
12/24/09,84.43,0.00,0.00,112.68
12/23/09,84.43,0.00,0.00,112.68
12/22/09,84.43,0.00,0.00,112.68
12/21/09,84.43,0.00,0.00,112.68
12/18/09,84.43,0.00,0.00,112.68
12/17/09,84.43,0.00,0.00,112.68
12/16/09,84.43,0.00,0.00,112.68
12/15/09,84.43,0.00,0.00,112.68
12/14/09,84.43,0.00,0.00,112.68
12/11/09,84.43,0.00,0.00,112.68
12/10/09,84.43,0.00,0.00,112.68
12/09/09,84.43,0.00,0.00,112.68
12/08/09,84.43,0.00,0.00,112.68
12/07/09,84.43,0.00,0.00,112.68
12/04/09,84.43,0.00,0.00,112.68
12/03/09,84.43,0.00,0.00,112.68
12/02/09,84.43,0.00,0.00,112.68
12/01/09,84.43,0.00,0.00,112.68
11/30/09,84.43,8.28,10.88,112.68
11/27/09,76.15,0.00,0.00,91.82
11/25/09,76.15,0.00,0.00,91.82
11/24/09,76.15,0.00,0.00,91.82
11/23/09,76.15,0.00,0.00,91.82
11/20/09,76.15,0.00,0.00,91.82
11/19/09,76.15,0.00,0.00,91.82
11/18/09,76.15,0.00,0.00,91.82
11/17/09,76.15,0.00,0.00,91.82
11/16/09,76.15,0.00,0.00,91.82
11/13/09,76.15,0.00,0.00,91.82
11/12/09,76.15,0.00,0.00,91.82
11/11/09,76.15,0.00,0.00,91.82
11/10/09,76.15,0.00,0.00,91.82
11/09/09,76.15,0.00,0.00,91.82
11/06/09,76.15,0.00,0.00,91.82
11/05/09,76.15,0.00,0.00,91.82
11/04/09,76.15,0.00,0.00,91.82
11/03/09,76.15,0.00,0.00,91.82
11/02/09,76.15,0.00,0.00,91.82
10/30/09,76.15,3.68,5.07,91.82
10/29/09,72.47,0.00,0.00,82.56
10/28/09,72.47,0.00,0.00,82.56
10/27/09,72.47,0.00,0.00,82.56
10/26/09,72.47,0.00,0.00,82.56
10/23/09,72.47,0.00,0.00,82.56
10/22/09,72.47,0.00,0.00,82.56
10/21/09,72.47,0.00,0.00,82.56
10/20/09,72.47,0.00,0.00,82.56
10/19/09,72.47,0.00,0.00,82.56
10/16/09,72.47,0.00,0.00,82.56
10/15/09,72.47,0.00,0.00,82.56
10/14/09,72.47,0.00,0.00,82.56
10/13/09,72.47,0.00,0.00,82.56
10/12/09,72.47,0.00,0.00,82.56
10/09/09,72.47,0.00,0.00,82.56
10/08/09,72.47,0.00,0.00,82.56
10/07/09,72.47,0.00,0.00,82.56
10/06/09,72.47,0.00,0.00,82.56
10/05/09,72.47,0.00,0.00,82.56
10/02/09,72.47,0.00,0.00,82.56
10/01/09,72.47,0.00,0.00,82.56
09/30/09,72.47,-5.21,-6.70,82.56
09/29/09,77.68,0.00,0.00,95.68
09/28/09,77.68,0.00,0.00,95.68
09/25/09,77.68,0.00,0.00,95.68
09/24/09,77.68,0.00,0.00,95.68
09/23/09,77.68,0.00,0.00,95.68
09/22/09,77.68,0.00,0.00,95.68
09/21/09,77.68,0.00,0.00,95.68
09/18/09,77.68,0.00,0.00,95.68
09/17/09,77.68,0.00,0.00,95.68
09/16/09,77.68,0.00,0.00,95.68
09/15/09,77.68,0.00,0.00,95.68
09/14/09,77.68,0.00,0.00,95.68
09/11/09,77.68,0.00,0.00,95.68
09/10/09,77.68,0.00,0.00,95.68
09/09/09,77.68,0.00,0.00,95.68
09/08/09,77.68,0.00,0.00,95.68
09/04/09,77.68,0.00,0.00,95.68
09/03/09,77.68,0.00,0.00,95.68
09/02/09,77.68,0.00,0.00,95.68
09/01/09,77.68,0.00,0.00,95.68
08/31/09,77.68,-1.39,-1.76,95.68
08/28/09,79.07,0.00,0.00,99.19
08/27/09,79.07,0.00,0.00,99.19
08/26/09,79.07,0.00,0.00,99.19
08/25/09,79.07,0.00,0.00,99.19
08/24/09,79.07,0.00,0.00,99.19
08/21/09,79.07,0.00,0.00,99.19
08/20/09,79.07,0.00,0.00,99.19
08/19/09,79.07,0.00,0.00,99.19
08/18/09,79.07,0.00,0.00,99.19
08/17/09,79.07,0.00,0.00,99.19
08/14/09,79.07,0.00,0.00,99.19
08/13/09,79.07,0.00,0.00,99.19
08/12/09,79.07,0.00,0.00,99.19
08/11/09,79.07,0.00,0.00,99.19
08/10/09,79.07,0.00,0.00,99.19
08/07/09,79.07,0.00,0.00,99.19
08/06/09,79.07,0.00,0.00,99.19
08/05/09,79.07,0.00,0.00,99.19
08/04/09,79.07,0.00,0.00,99.19
08/03/09,79.07,0.00,0.00,99.19
07/31/09,79.07,2.59,3.39,99.19
07/30/09,76.48,0.00,0.00,92.66
07/29/09,76.48,0.00,0.00,92.66
07/28/09,76.48,0.00,0.00,92.66
07/27/09,76.48,0.00,0.00,92.66
07/24/09,76.48,0.00,0.00,92.66
07/23/09,76.48,0.00,0.00,92.66
07/22/09,76.48,0.00,0.00,92.66
07/21/09,76.48,0.00,0.00,92.66
07/20/09,76.48,0.00,0.00,92.66
07/17/09,76.48,0.00,0.00,92.66
07/16/09,76.48,0.00,0.00,92.66
07/15/09,76.48,0.00,0.00,92.66
07/14/09,76.48,0.00,0.00,92.66
07/13/09,76.48,0.00,0.00,92.66
07/10/09,76.48,0.00,0.00,92.66
07/09/09,76.48,0.00,0.00,92.66
07/08/09,76.48,0.00,0.00,92.66
07/07/09,76.48,0.00,0.00,92.66
07/06/09,76.48,0.00,0.00,92.66
07/02/09,76.48,0.00,0.00,92.66
07/01/09,76.48,0.00,0.00,92.66
06/30/09,76.48,7.37,10.67,92.66
06/29/09,69.11,0.00,0.00,74.09
06/26/09,69.11,0.00,0.00,74.09
06/25/09,69.11,0.00,0.00,74.09
06/24/09,69.11,0.00,0.00,74.09
06/23/09,69.11,0.00,0.00,74.09
06/22/09,69.11,0.00,0.00,74.09
06/19/09,69.11,0.00,0.00,74.09
06/18/09,69.11,0.00,0.00,74.09
06/17/09,69.11,0.00,0.00,74.09
06/16/09,69.11,0.00,0.00,74.09
06/15/09,69.11,0.00,0.00,74.09
06/12/09,69.11,0.00,0.00,74.09
06/11/09,69.11,0.00,0.00,74.09
06/10/09,69.11,0.00,0.00,74.09
06/09/09,69.11,0.00,0.00,74.09
06/08/09,69.11,0.00,0.00,74.09
06/05/09,69.11,0.00,0.00,74.09
06/04/09,69.11,0.00,0.00,74.09
06/03/09,69.11,0.00,0.00,74.09
06/02/09,69.11,0.00,0.00,74.09
06/01/09,69.11,0.00,0.00,74.09
05/29/09,69.11,1.01,1.48,74.09
05/28/09,68.10,0.00,0.00,71.55
05/27/09,68.10,0.00,0.00,71.55
05/26/09,68.10,0.00,0.00,71.55
05/22/09,68.10,0.00,0.00,71.55
05/21/09,68.10,0.00,0.00,71.55
05/20/09,68.10,0.00,0.00,71.55
05/19/09,68.10,0.00,0.00,71.55
05/18/09,68.10,0.00,0.00,71.55
05/15/09,68.10,0.00,0.00,71.55
05/14/09,68.10,0.00,0.00,71.55
05/13/09,68.10,0.00,0.00,71.55
05/12/09,68.10,0.00,0.00,71.55
05/11/09,68.10,0.00,0.00,71.55
05/08/09,68.10,0.00,0.00,71.55
05/07/09,68.10,0.00,0.00,71.55
05/06/09,68.10,0.00,0.00,71.55
05/05/09,68.10,0.00,0.00,71.55
05/04/09,68.10,0.00,0.00,71.55
05/01/09,68.10,0.00,0.00,71.55
04/30/09,68.10,2.74,4.20,71.55
04/29/09,65.36,0.00,0.00,64.64
04/28/09,65.36,0.00,0.00,64.64
04/27/09,65.36,0.00,0.00,64.64
04/24/09,65.36,0.00,0.00,64.64
04/23/09,65.36,0.00,0.00,64.64
04/22/09,65.36,0.00,0.00,64.64
04/21/09,65.36,0.00,0.00,64.64
04/20/09,65.36,0.00,0.00,64.64
04/17/09,65.36,0.00,0.00,64.64
