Date,Price,Change,% Change,Cumulative Change %
09/08/08,0.63,0.00,0.06,96.22
09/05/08,0.63,-0.03,-4.12,96.09
09/04/08,0.66,-0.01,-1.80,104.53
09/03/08,0.67,-0.01,-1.06,108.28
09/02/08,0.68,0.00,0.56,110.51
08/29/08,0.68,0.00,0.55,109.33
08/28/08,0.67,-0.01,-1.88,108.18
08/27/08,0.68,0.01,1.75,112.18
08/26/08,0.67,0.00,0.54,108.52
08/25/08,0.67,-0.01,-0.76,107.41
08/22/08,0.67,0.00,-0.16,108.99
08/21/08,0.68,0.02,2.94,109.33
08/20/08,0.66,0.01,1.00,103.35
08/19/08,0.65,0.00,-0.32,101.33
08/18/08,0.65,0.00,0.14,101.98
08/15/08,0.65,-0.02,-3.01,101.70
08/14/08,0.67,-0.02,-2.51,107.97
08/13/08,0.69,0.02,2.29,113.33
08/12/08,0.67,0.01,0.84,108.56
08/11/08,0.67,-0.01,-0.79,106.82
08/08/08,0.67,-0.02,-3.00,108.46
08/07/08,0.69,0.02,2.77,114.91
08/06/08,0.67,0.00,0.73,109.11
08/05/08,0.67,0.00,-0.10,107.59
08/04/08,0.67,-0.02,-3.28,107.81
08/01/08,0.69,-0.02,-3.27,114.85
07/31/08,0.72,0.00,0.35,122.10
07/30/08,0.71,0.00,-0.36,121.33
07/29/08,0.72,0.01,0.82,122.13
07/28/08,0.71,-0.01,-0.84,120.33
07/25/08,0.72,0.01,0.90,122.19
07/24/08,0.71,0.01,1.25,120.21
07/23/08,0.70,0.01,2.04,117.48
07/22/08,0.69,-0.01,-1.62,113.14
07/21/08,0.70,0.00,-0.65,116.65
07/18/08,0.70,0.00,0.09,118.07
07/17/08,0.70,-0.01,-0.87,117.89
07/16/08,0.71,0.00,0.04,119.81
07/15/08,0.71,0.02,2.52,119.71
07/14/08,0.69,-0.01,-2.11,114.32
07/11/08,0.71,0.00,0.03,118.94
07/10/08,0.71,0.04,6.58,118.88
07/09/08,0.66,0.01,2.02,105.36
07/08/08,0.65,-0.01,-1.84,101.30
07/07/08,0.66,-0.02,-2.73,105.08
07/03/08,0.68,0.00,-0.15,110.85
07/02/08,0.68,-0.01,-0.96,111.16
07/01/08,0.69,-0.03,-3.67,113.21
06/30/08,0.71,-0.02,-2.74,121.33
06/27/08,0.73,-0.01,-0.92,127.56
06/26/08,0.74,0.01,1.52,129.67
06/25/08,0.73,0.01,1.09,126.22
06/24/08,0.72,0.01,1.85,123.78
06/23/08,0.71,-0.01,-1.10,119.71
06/20/08,0.72,0.00,0.32,122.16
06/19/08,0.71,-0.02,-3.22,121.45
06/18/08,0.74,0.01,1.39,128.83
06/17/08,0.73,-0.02,-2.43,125.70
06/16/08,0.75,0.03,4.17,131.31
06/13/08,0.72,0.02,2.86,122.04
06/12/08,0.70,0.00,0.56,115.87
06/11/08,0.69,0.03,4.53,114.66
06/10/08,0.66,0.00,0.38,105.36
06/09/08,0.66,-0.01,-0.78,104.59
06/06/08,0.67,0.02,2.89,106.20
06/05/08,0.65,0.00,0.51,100.40
06/04/08,0.64,0.00,0.17,99.38
06/03/08,0.64,-0.01,-1.88,99.04
06/02/08,0.65,0.00,-0.46,102.85
05/30/08,0.66,0.00,-0.38,103.78
05/29/08,0.66,-0.01,-0.75,104.56
05/28/08,0.66,0.00,0.36,106.11
05/27/08,0.66,-0.03,-4.28,105.36
05/23/08,0.69,-0.01,-1.11,114.54
05/22/08,0.70,-0.01,-1.39,116.96
05/21/08,0.71,0.00,0.30,120.02
05/20/08,0.71,-0.01,-1.45,119.37
05/19/08,0.72,0.00,-0.21,122.60
05/16/08,0.72,0.02,2.61,123.06
05/15/08,0.70,0.00,0.20,117.39
05/14/08,0.70,0.02,3.11,116.96
05/13/08,0.68,0.00,0.00,110.42
05/12/08,0.68,0.00,0.00,110.42
05/09/08,0.68,0.00,0.00,110.42
05/08/08,0.68,0.00,0.00,110.42
05/07/08,0.68,0.00,-0.34,110.42
05/06/08,0.68,0.01,1.98,111.13
05/05/08,0.67,0.00,-0.39,107.04
05/02/08,0.67,0.00,0.15,107.84
05/01/08,0.67,-0.02,-2.60,107.53
04/30/08,0.69,0.01,0.82,113.08
04/29/08,0.68,-0.01,-1.37,111.35
04/28/08,0.69,0.01,0.98,114.29
04/25/08,0.68,0.00,-0.23,112.21
04/24/08,0.69,-0.02,-3.07,112.71
04/23/08,0.71,0.00,-0.01,119.44
04/22/08,0.71,0.01,1.97,119.47
04/21/08,0.69,-0.01,-2.05,115.22
04/18/08,0.71,-0.01,-1.21,119.71
04/17/08,0.72,-0.02,-2.43,122.41
04/16/08,0.74,-0.02,-2.25,127.96
04/15/08,0.75,0.01,1.63,133.20
04/14/08,0.74,0.00,-0.19,129.45
04/11/08,0.74,-0.01,-0.79,129.88
04/10/08,0.75,0.01,1.22,131.71
04/09/08,0.74,0.02,2.65,128.92
04/08/08,0.72,-0.01,-1.18,123.00
04/07/08,0.73,0.02,2.74,125.67
04/04/08,0.71,0.00,0.64,119.65
04/03/08,0.70,0.00,0.33,118.26
04/02/08,0.70,0.00,-0.38,117.54
04/01/08,0.70,0.01,1.60,118.38
03/31/08,0.69,-0.02,-3.26,114.94
03/28/08,0.72,-0.01,-1.67,122.19
03/27/08,0.73,-0.01,-1.21,125.98
03/26/08,0.74,0.00,-0.46,128.74
03/25/08,0.74,0.01,1.48,129.79
03/24/08,0.73,0.02,2.86,126.44
03/20/08,0.71,-0.01,-1.39,120.15
03/19/08,0.72,-0.03,-4.00,123.25
03/18/08,0.75,0.00,-0.37,132.55
03/17/08,0.75,-0.04,-5.04,133.42
03/14/08,0.79,-0.02,-1.87,145.82
03/13/08,0.81,-0.01,-1.07,150.50
03/12/08,0.82,0.00,0.00,153.19
03/11/08,0.82,0.00,0.00,153.19
03/10/08,0.82,0.00,0.00,153.19
03/07/08,0.82,0.00,0.00,153.19
03/06/08,0.82,-0.06,-6.38,153.19
03/05/08,0.87,-0.02,-1.97,170.46
03/04/08,0.89,0.02,2.44,175.88
03/03/08,0.87,0.07,9.06,169.31
02/29/08,0.80,0.02,1.96,146.93
02/28/08,0.78,0.01,1.67,142.19
02/27/08,0.77,-0.02,-2.06,138.22
02/26/08,0.78,0.01,1.12,143.24
02/25/08,0.78,0.02,2.62,140.55
02/22/08,0.76,0.02,3.26,134.41
02/21/08,0.73,0.03,4.27,127.00
02/20/08,0.70,0.01,1.14,117.70
02/19/08,0.69,0.01,0.90,115.25
02/15/08,0.69,-0.01,-1.56,113.33
02/14/08,0.70,0.03,4.48,116.71
02/13/08,0.67,0.00,-0.16,107.41
02/12/08,0.67,0.00,-0.21,107.75
02/11/08,0.67,-0.02,-2.79,108.18
02/08/08,0.69,0.01,0.99,114.17
02/07/08,0.68,0.00,-0.38,112.06
02/06/08,0.69,0.01,0.84,112.86
02/05/08,0.68,-0.01,-1.12,111.10
02/04/08,0.69,0.01,1.04,113.48
02/01/08,0.68,0.00,0.55,111.28
01/31/08,0.68,-0.01,-1.12,110.14
01/30/08,0.69,0.00,0.47,112.52
01/29/08,0.68,0.00,-0.09,111.53
01/28/08,0.68,0.00,0.60,111.72
01/25/08,0.68,-0.01,-0.73,110.45
01/24/08,0.68,0.02,2.33,112.00
01/23/08,0.67,-0.03,-4.30,107.16
01/22/08,0.70,-0.01,-1.27,116.46
01/18/08,0.71,-0.01,-1.65,119.25
01/17/08,0.72,0.01,0.86,122.94
01/16/08,0.71,0.00,-0.53,121.05
01/15/08,0.72,0.00,0.69,122.23
01/14/08,0.71,0.01,1.77,120.71
01/11/08,0.70,0.03,4.48,116.86
01/10/08,0.67,-0.02,-2.98,107.56
01/09/08,0.69,0.00,-0.59,113.95
01/08/08,0.69,0.00,0.70,115.22
01/07/08,0.69,0.00,0.38,113.73
01/04/08,0.69,0.00,-0.03,112.93
01/03/08,0.69,0.00,-0.25,112.99
01/02/08,0.69,0.01,1.28,113.52
12/31/07,0.68,0.00,0.18,110.82
12/28/07,0.68,0.00,0.16,110.45
12/27/07,0.68,0.01,0.98,110.11
12/26/07,0.67,0.01,0.81,108.06
12/24/07,0.67,0.00,0.00,106.39
12/21/07,0.67,0.00,0.62,106.39
12/20/07,0.66,0.00,-0.15,105.11
12/19/07,0.66,0.01,0.84,105.42
12/18/07,0.66,0.00,0.11,103.72
12/17/07,0.66,0.00,-0.30,103.50
12/14/07,0.66,0.01,1.45,104.12
12/13/07,0.65,0.00,-0.52,101.21
12/12/07,0.65,0.01,1.75,102.26
12/11/07,0.64,-0.01,-0.88,98.79
12/10/07,0.65,0.07,11.36,100.56
12/07/07,0.58,0.00,0.00,80.10
12/06/07,0.58,0.00,0.00,80.10
12/05/07,0.58,0.00,-0.43,80.10
12/04/07,0.58,0.00,0.19,80.87
12/03/07,0.58,0.00,0.07,80.53
11/30/07,0.58,-0.01,-2.00,80.41
11/29/07,0.59,-0.01,-0.90,84.10
11/28/07,0.60,0.02,2.67,85.77
11/27/07,0.58,0.00,-0.41,80.94
11/26/07,0.59,-0.01,-2.43,81.68
11/23/07,0.60,0.00,0.00,86.21
11/21/07,0.60,0.00,0.02,86.21
11/20/07,0.60,0.00,0.05,86.17
11/19/07,0.60,-0.01,-1.43,86.08
11/16/07,0.61,-0.01,-1.30,88.78
11/15/07,0.62,-0.01,-2.30,91.26
11/14/07,0.63,0.00,0.02,95.75
11/13/07,0.63,0.00,0.03,95.72
11/12/07,0.63,-0.02,-2.35,95.66
11/09/07,0.65,0.00,-0.08,100.37
11/08/07,0.65,0.00,-0.58,100.53
11/07/07,0.65,0.00,-0.15,101.70
11/06/07,0.65,0.01,1.80,102.01
11/05/07,0.64,0.00,-0.45,98.45
11/02/07,0.64,0.01,0.89,99.35
11/01/07,0.64,0.00,-0.53,97.58
10/31/07,0.64,0.00,0.33,98.64
10/30/07,0.64,-0.01,-1.39,97.99
10/29/07,0.65,0.00,0.22,100.77
10/26/07,0.65,0.00,0.37,100.34
10/25/07,0.64,0.01,0.89,99.60
10/24/07,0.64,-0.01,-2.21,97.83
10/23/07,0.65,0.00,0.60,102.29
10/22/07,0.65,-0.01,-0.81,101.08
10/19/07,0.65,0.00,0.38,102.73
10/18/07,0.65,0.02,2.50,101.95
10/17/07,0.64,0.00,0.17,97.02
10/16/07,0.63,0.00,0.21,96.68
10/15/07,0.63,-0.01,-0.86,96.28
10/12/07,0.64,0.00,0.22,97.99
10/11/07,0.64,0.00,-0.75,97.55
10/10/07,0.64,0.05,7.95,99.04
10/09/07,0.59,0.00,-0.03,84.38
10/08/07,0.60,-0.01,-1.20,84.44
10/05/07,0.60,0.00,-0.45,86.67
10/04/07,0.60,0.00,0.10,87.51
10/03/07,0.60,0.00,0.22,87.32
10/02/07,0.60,-0.02,-2.82,86.92
10/01/07,0.62,0.00,0.00,92.34
09/28/07,0.62,-0.02,-2.54,92.34
09/27/07,0.64,0.01,0.86,97.37
09/26/07,0.63,0.00,0.08,95.69
09/25/07,0.63,0.00,-0.25,95.54
09/24/07,0.63,0.00,-0.38,96.03
09/21/07,0.63,0.01,2.06,96.78
09/20/07,0.62,0.01,1.42,92.81
09/19/07,0.61,-0.01,-1.48,90.11
09/18/07,0.62,0.01,0.94,92.96
09/17/07,0.62,0.01,1.23,91.17
09/14/07,0.61,0.01,1.11,88.84
09/13/07,0.60,0.00,0.25,86.76
09/12/07,0.60,0.01,1.61,86.30
09/11/07,0.59,0.01,1.02,83.35
09/10/07,0.59,0.01,1.12,81.49
09/07/07,0.58,0.00,-0.45,79.48
09/06/07,0.58,0.00,-0.33,80.29
09/05/07,0.58,-0.01,-1.85,80.87
09/04/07,0.59,0.01,0.99,84.28
08/31/07,0.59,0.02,3.01,82.49
08/30/07,0.57,0.02,2.82,77.15
08/29/07,0.56,0.00,0.11,72.29
08/28/07,0.56,0.00,0.67,72.10
08/27/07,0.55,-0.01,-1.87,70.95
08/24/07,0.56,0.00,-0.35,74.21
08/23/07,0.56,0.00,0.36,74.83
08/22/07,0.56,0.00,-0.27,74.21
08/21/07,0.56,0.00,-0.76,74.67
08/20/07,0.57,0.01,2.31,76.01
08/17/07,0.56,0.00,0.49,72.04
08/16/07,0.55,-0.03,-4.78,71.20
08/15/07,0.58,0.00,-0.60,79.79
08/14/07,0.58,-0.01,-1.19,80.87
08/13/07,0.59,0.00,-0.34,83.04
08/10/07,0.59,-0.01,-1.66,83.66
08/09/07,0.60,-0.01,-1.47,86.76
08/08/07,0.61,0.01,0.91,89.55
08/07/07,0.61,-0.01,-2.18,87.85
08/06/07,0.62,-0.01,-1.43,92.03
08/03/07,0.63,0.00,0.40,94.82
08/02/07,0.63,0.00,0.56,94.05
08/01/07,0.62,-0.01,-1.19,92.96
07/31/07,0.63,0.01,0.82,95.29
07/30/07,0.62,0.01,1.53,93.71
07/27/07,0.62,0.01,1.32,90.79
07/26/07,0.61,-0.01,-2.02,88.31
07/25/07,0.62,0.00,0.24,92.19
07/24/07,0.62,0.01,1.39,91.72
07/23/07,0.61,0.00,-0.16,89.09
07/20/07,0.61,-0.02,-2.47,89.40
07/19/07,0.63,-0.02,-2.79,94.20
07/18/07,0.64,0.01,1.32,99.78
07/17/07,0.64,-0.02,-3.50,97.18
07/16/07,0.66,-0.01,-0.86,104.34
07/13/07,0.66,0.01,1.90,106.11
07/12/07,0.65,0.00,0.00,102.26
07/11/07,0.65,0.00,0.14,102.26
07/10/07,0.65,0.04,6.82,101.98
07/09/07,0.61,0.01,1.67,89.09
07/06/07,0.60,0.01,1.27,85.99
07/05/07,0.59,0.00,0.00,83.66
07/03/07,0.59,0.01,2.16,83.66
07/02/07,0.58,-0.01,-0.85,79.79
06/29/07,0.59,0.02,2.63,81.34
06/28/07,0.57,0.00,0.26,76.69
06/27/07,0.57,0.01,1.52,76.22
06/26/07,0.56,0.01,0.99,73.59
06/25/07,0.55,0.00,-0.79,71.88
06/22/07,0.56,-0.01,-1.08,73.25
06/21/07,0.57,0.01,1.35,75.14
06/20/07,0.56,0.01,2.67,72.81
06/19/07,0.54,0.00,-0.82,68.32
06/18/07,0.55,0.00,-0.31,69.71
06/15/07,0.55,0.01,1.70,70.24
06/14/07,0.54,0.02,2.97,67.39
06/13/07,0.52,0.01,1.63,62.55
06/12/07,0.52,0.00,-0.62,59.95
06/11/07,0.52,0.01,0.97,60.94
06/08/07,0.51,0.00,-0.66,59.39
06/07/07,0.52,0.00,0.41,60.45
06/06/07,0.52,0.00,-0.39,59.80
06/05/07,0.52,0.02,3.52,60.42
06/04/07,0.50,0.00,-0.97,54.96
06/01/07,0.50,-0.01,-1.12,56.48
05/31/07,0.51,0.01,1.33,58.25
05/30/07,0.50,0.00,0.70,56.17
05/29/07,0.50,-0.01,-2.17,55.08
05/25/07,0.51,0.01,2.10,58.52
05/24/07,0.50,0.01,1.93,55.27
05/23/07,0.49,-0.01,-2.34,52.32
05/22/07,0.50,0.00,-0.44,55.98
05/21/07,0.51,0.01,1.57,56.66
05/18/07,0.50,0.00,0.34,54.25
05/17/07,0.50,0.00,0.81,53.72
05/16/07,0.49,0.01,3.02,52.48
05/15/07,0.48,0.01,1.77,48.02
05/14/07,0.47,-0.01,-2.47,45.44
05/11/07,0.48,-0.01,-1.88,49.13
05/10/07,0.49,0.02,4.99,51.98
05/09/07,0.47,0.00,0.00,44.76
05/08/07,0.47,0.00,0.89,44.76
05/07/07,0.46,0.00,-0.02,43.49
05/04/07,0.46,0.00,-0.43,43.52
05/03/07,0.47,0.00,-0.11,44.14
05/02/07,0.47,0.00,0.65,44.30
05/01/07,0.46,-0.01,-2.12,43.37
04/30/07,0.47,-0.01,-1.36,46.47
04/27/07,0.48,0.00,0.42,48.48
04/26/07,0.48,-0.01,-2.45,47.86
04/25/07,0.49,0.00,0.45,51.58
04/24/07,0.49,0.00,-0.86,50.90
04/23/07,0.49,-0.01,-1.09,52.20
04/20/07,0.50,0.00,1.00,53.87
04/19/07,0.49,-0.01,-2.01,52.36
04/18/07,0.50,0.00,0.86,55.49
04/17/07,0.50,-0.01,-1.29,54.15
04/16/07,0.50,-0.01,-1.93,56.17
04/13/07,0.51,0.00,0.49,59.24
04/12/07,0.51,-0.01,-1.35,58.46
04/11/07,0.52,0.00,0.25,60.63
04/10/07,0.52,0.00,-0.23,60.23
04/09/07,0.52,-0.01,-2.08,60.60
04/05/07,0.53,0.00,-0.66,64.01
04/04/07,0.53,0.00,0.40,65.10
04/03/07,0.53,0.00,-0.36,64.45
04/02/07,0.53,0.00,-0.62,65.03
03/30/07,0.54,-0.01,-1.14,66.06
03/29/07,0.54,0.00,0.52,67.98
03/28/07,0.54,0.01,0.97,67.11
03/27/07,0.53,0.00,0.19,65.50
03/26/07,0.53,0.00,0.04,65.19
03/23/07,0.53,0.00,0.09,65.13
03/22/07,0.53,0.00,0.21,64.97
03/21/07,0.53,0.00,-0.36,64.63
03/20/07,0.53,0.00,-0.76,65.22
03/19/07,0.54,0.00,-0.37,66.49
03/16/07,0.54,0.00,0.88,67.11
03/15/07,0.53,0.00,-0.11,65.65
03/14/07,0.54,0.00,-0.11,65.84
03/13/07,0.54,-0.01,-1.83,66.03
03/12/07,0.55,0.00,0.11,69.13
03/09/07,0.55,0.00,0.29,68.94
03/08/07,0.54,0.00,-0.20,68.44
03/07/07,0.54,0.00,-0.09,68.78
03/06/07,0.55,-0.01,-1.04,68.94
03/05/07,0.55,-0.01,-1.40,70.71
03/02/07,0.56,0.00,0.09,73.12
03/01/07,0.56,0.00,0.45,72.97
02/28/07,0.56,0.01,0.91,72.19
02/27/07,0.55,0.00,-0.58,70.64
02/26/07,0.55,0.00,0.07,71.64
02/23/07,0.55,0.00,0.69,71.51
02/22/07,0.55,0.00,0.53,70.33
02/21/07,0.55,0.00,0.09,69.44
02/20/07,0.55,0.01,1.13,69.28
02/16/07,0.54,0.00,0.65,67.39
02/15/07,0.54,0.02,3.65,66.31
02/14/07,0.52,-0.01,-1.58,60.45
02/13/07,0.53,0.00,0.67,63.02
02/12/07,0.52,-0.01,-0.99,61.93
02/09/07,0.53,0.00,0.67,63.55
02/08/07,0.52,-0.01,-1.11,62.46
02/07/07,0.53,-0.01,-1.25,64.29
02/06/07,0.54,-0.01,-1.76,66.37
02/05/07,0.55,0.01,1.37,69.34
02/02/07,0.54,0.00,0.60,67.05
02/01/07,0.54,0.00,-0.80,66.06
01/31/07,0.54,0.01,1.22,67.39
01/30/07,0.53,0.00,-0.41,65.38
01/29/07,0.54,-0.01,-1.02,66.06
01/26/07,0.54,0.00,-0.46,67.76
01/25/07,0.54,0.00,-0.18,68.54
01/24/07,0.54,0.00,-0.64,68.85
01/23/07,0.55,0.01,1.35,69.93
01/22/07,0.54,0.00,-0.84,67.67
01/19/07,0.55,0.00,0.04,69.09
01/18/07,0.55,-0.01,-0.96,69.03
01/17/07,0.55,0.00,0.25,70.68
01/16/07,0.55,0.00,0.40,70.24
01/12/07,0.55,0.01,1.22,69.56
01/11/07,0.54,0.00,0.20,67.51
01/10/07,0.54,0.00,-0.31,67.17
01/09/07,0.54,0.00,-0.79,67.70
01/08/07,0.55,0.00,0.20,69.03
01/05/07,0.54,0.00,-0.26,68.69
01/04/07,0.55,0.00,-0.60,69.13
01/03/07,0.55,-0.01,-2.31,70.15
12/29/06,0.56,-0.01,-1.35,74.18
12/28/06,0.57,0.01,1.03,76.57
12/27/06,0.56,0.00,-0.41,74.77
12/26/06,0.57,0.01,1.49,75.48
12/22/06,0.56,0.00,0.74,72.91
12/21/06,0.55,0.01,1.37,71.64
12/20/06,0.55,0.00,-0.75,69.31
12/19/06,0.55,0.00,0.40,70.58
12/18/06,0.55,0.00,-0.27,69.90
12/15/06,0.55,0.00,-0.40,70.37
12/14/06,0.55,0.01,1.55,71.05
12/13/06,0.54,0.00,-0.26,68.44
12/12/06,0.54,0.00,0.35,68.88
12/11/06,0.54,0.02,2.96,68.29
12/08/06,0.53,0.04,7.61,63.45
12/07/06,0.49,0.00,0.00,51.89
12/06/06,0.49,0.00,0.00,51.89
12/05/06,0.49,0.00,-0.71,51.89
12/04/06,0.49,0.00,0.04,52.98
12/01/06,0.49,0.00,0.88,52.91
11/30/06,0.49,0.01,2.34,51.58
11/29/06,0.48,-0.01,-1.91,48.11
11/28/06,0.49,0.00,-0.59,50.99
11/27/06,0.49,0.01,2.96,51.89
11/24/06,0.48,0.00,0.00,47.52
11/22/06,0.48,0.01,1.69,47.52
11/21/06,0.47,0.00,-0.21,45.07
11/20/06,0.47,-0.01,-1.05,45.38
11/17/06,0.47,0.00,-1.00,46.93
11/16/06,0.48,-0.01,-1.66,48.42
11/15/06,0.49,0.00,0.27,50.93
11/14/06,0.49,0.01,1.53,50.53
11/13/06,0.48,-0.01,-2.57,48.26
11/10/06,0.49,-0.01,-1.49,52.17
11/09/06,0.50,0.00,0.63,54.46
11/08/06,0.50,0.00,-0.74,53.50
11/07/06,0.50,0.00,-0.06,54.65
11/06/06,0.50,0.01,1.44,54.74
11/03/06,0.49,0.00,0.06,52.54
11/02/06,0.49,0.00,0.82,52.45
11/01/06,0.49,-0.01,-1.01,51.21
10/31/06,0.49,0.00,-0.16,52.76
10/30/06,0.49,-0.01,-2.82,53.01
10/27/06,0.51,0.00,0.38,57.44
10/26/06,0.51,0.01,1.36,56.85
10/25/06,0.50,0.00,0.71,54.74
10/24/06,0.50,0.00,-0.90,53.66
10/23/06,0.50,0.01,1.65,55.05
10/20/06,0.49,0.00,0.94,52.54
10/19/06,0.49,0.00,0.87,51.12
10/18/06,0.48,-0.01,-1.77,49.81
10/17/06,0.49,0.00,0.04,52.51
10/16/06,0.49,0.00,0.35,52.45
10/13/06,0.49,0.00,0.16,51.92
10/12/06,0.49,0.01,1.14,51.67
10/11/06,0.48,0.01,1.21,49.97
10/10/06,0.48,0.00,0.00,48.17
10/09/06,0.48,0.00,-0.62,48.17
10/06/06,0.48,0.00,-0.82,49.10
10/05/06,0.49,0.00,-0.82,50.34
10/04/06,0.49,0.01,1.03,51.58
10/03/06,0.48,0.00,0.00,50.03
10/02/06,0.48,-0.01,-1.83,50.03
09/29/06,0.49,-0.01,-1.40,52.82
09/28/06,0.50,-0.01,-0.99,54.99
09/27/06,0.51,0.00,-0.10,56.54
09/26/06,0.51,0.00,0.48,56.70
09/25/06,0.50,0.00,0.48,55.95
09/22/06,0.50,0.00,0.34,55.21
09/21/06,0.50,0.00,-0.40,54.68
09/20/06,0.50,0.01,1.50,55.30
09/19/06,0.49,-0.02,-3.42,53.01
09/18/06,0.51,0.00,0.57,58.43
09/15/06,0.51,0.00,0.87,57.53
09/14/06,0.50,0.00,-0.34,56.17
09/13/06,0.51,0.00,-0.94,56.70
09/12/06,0.51,0.01,2.06,58.18
09/11/06,0.50,-0.01,-1.24,54.99
09/08/06,0.51,-0.01,-1.09,56.94
09/07/06,0.51,0.00,-0.49,58.68
09/06/06,0.51,0.00,-0.41,59.45
09/05/06,0.52,0.00,-0.79,60.11
09/01/06,0.52,-0.01,-1.87,61.38
08/31/06,0.53,0.01,1.05,64.45
08/30/06,0.53,-0.01,-1.59,62.74
08/29/06,0.53,0.00,0.32,65.38
08/28/06,0.53,0.00,-0.60,64.85
08/25/06,0.54,0.00,0.75,65.84
08/24/06,0.53,0.00,0.09,64.60
08/23/06,0.53,0.00,-0.38,64.45
08/22/06,0.53,0.01,2.19,65.07
08/21/06,0.52,0.00,-0.55,61.53
08/18/06,0.52,0.00,-0.76,62.43
08/17/06,0.53,0.00,-0.75,63.67
08/16/06,0.53,0.00,-0.28,64.91
08/15/06,0.53,0.01,1.21,65.38
08/14/06,0.53,-0.01,-1.92,63.39
08/11/06,0.54,-0.01,-2.43,66.58
08/10/06,0.55,0.00,0.55,70.74
08/09/06,0.55,0.00,0.05,69.81
08/08/06,0.55,0.00,-0.09,69.71
08/07/06,0.55,0.00,0.59,69.87
08/04/06,0.54,-0.01,-1.36,68.88
08/03/06,0.55,0.00,0.73,71.20
08/02/06,0.55,0.00,0.18,69.96
08/01/06,0.55,0.01,2.39,69.65
07/31/06,0.53,0.00,-0.47,65.69
07/28/06,0.54,0.00,0.19,66.46
07/27/06,0.54,0.00,0.66,66.15
07/26/06,0.53,0.00,-0.28,65.07
07/25/06,0.53,-0.01,-1.39,65.53
07/24/06,0.54,0.01,1.03,67.85
07/21/06,0.54,0.01,2.58,66.15
07/20/06,0.52,-0.01,-1.23,61.97
07/19/06,0.53,0.01,0.95,63.98
07/18/06,0.52,0.01,2.85,62.43
07/17/06,0.51,0.01,1.15,57.94
07/14/06,0.50,-0.01,-1.52,56.14
07/13/06,0.51,-0.01,-1.43,58.56
07/12/06,0.52,0.01,2.39,60.85
07/11/06,0.51,0.00,0.38,57.10
07/10/06,0.50,0.03,6.29,56.51
07/07/06,0.48,-0.02,-3.36,47.24
07/06/06,0.49,0.00,-0.10,52.36
07/05/06,0.49,0.00,0.41,52.51
07/03/06,0.49,-0.01,-1.51,51.89
06/30/06,0.50,0.00,0.51,54.22
06/29/06,0.50,0.01,1.54,53.44
06/28/06,0.49,0.01,1.67,51.12
06/27/06,0.48,0.00,0.40,48.64
06/26/06,0.48,0.02,3.56,48.05
06/23/06,0.46,-0.03,-6.11,42.96
06/22/06,0.49,-0.02,-3.48,52.26
06/21/06,0.51,0.00,-0.41,57.75
06/20/06,0.51,0.00,0.39,58.40
06/19/06,0.51,-0.01,-2.25,57.78
06/16/06,0.52,0.00,-0.71,61.41
06/15/06,0.52,0.01,1.18,62.55
06/14/06,0.52,0.00,0.15,60.66
06/13/06,0.52,-0.01,-1.80,60.42
06/12/06,0.53,0.00,0.17,63.36
06/09/06,0.53,0.00,-0.40,63.08
06/08/06,0.53,0.01,1.34,63.73
06/07/06,0.52,0.00,0.46,61.56
06/06/06,0.52,-0.01,-1.44,60.82
06/05/06,0.53,0.00,-0.53,63.17
06/02/06,0.53,0.01,1.09,64.04
06/01/06,0.52,0.01,2.77,62.28
05/31/06,0.51,-0.01,-1.37,57.90
05/30/06,0.52,0.01,1.39,60.11
05/26/06,0.51,0.01,1.76,57.90
05/25/06,0.50,0.00,0.22,55.18
05/24/06,0.50,-0.01,-1.63,54.84
05/23/06,0.51,0.02,3.27,57.41
05/22/06,0.49,0.00,-0.38,52.42
05/19/06,0.49,-0.01,-1.32,53.01
05/18/06,0.50,-0.01,-1.55,55.05
05/17/06,0.51,-0.01,-1.13,57.50
05/16/06,0.51,0.00,-0.41,59.30
05/15/06,0.52,0.00,-0.86,59.95
05/12/06,0.52,0.01,1.44,61.35
05/11/06,0.51,0.01,1.72,59.05
05/10/06,0.50,-0.01,-1.35,56.35
05/09/06,0.51,0.02,3.42,58.49
05/08/06,0.49,0.01,1.52,53.25
05/05/06,0.49,0.00,-0.31,50.96
05/04/06,0.49,-0.01,-1.21,51.43
05/03/06,0.49,0.00,0.41,53.29
05/02/06,0.49,-0.01,-1.79,52.67
05/01/06,0.50,0.00,0.50,55.46
04/28/06,0.50,0.01,1.63,54.68
04/27/06,0.49,-0.01,-1.80,52.20
04/26/06,0.50,0.01,1.01,54.99
04/25/06,0.50,-0.01,-1.22,53.44
04/24/06,0.50,-0.01,-1.11,55.33
04/21/06,0.51,0.00,-0.41,57.07
04/20/06,0.51,-0.02,-3.18,57.72
04/19/06,0.53,0.00,0.10,62.90
04/18/06,0.53,0.00,-0.19,62.74
04/17/06,0.53,0.01,1.13,63.05
04/13/06,0.52,0.00,-0.52,61.22
04/12/06,0.52,0.00,-0.06,62.06
04/11/06,0.52,-0.01,-1.67,62.15
04/10/06,0.53,-0.01,-1.43,64.91
04/07/06,0.54,0.00,0.62,67.30
04/06/06,0.54,0.00,-0.59,66.27
04/05/06,0.54,0.01,2.18,67.27
04/04/06,0.53,0.00,0.46,63.70
04/03/06,0.53,0.00,-0.15,62.96
03/31/06,0.53,-0.01,-1.96,63.21
