Date,Bid,Ask,Mid,Change,% Change,Cumulative Change %,High,Low
02/14/17,0.991768,0.992162,0.991965,0.00,-0.30,325.16,0.991965,0.991965
02/13/17,0.994629,0.995223,0.994926,0.00,-0.02,326.42,0.994926,0.994926
02/10/17,0.994827,0.995421,0.995124,0.00,-0.41,326.51,0.995124,0.995124
02/09/17,0.999001,0.999500,0.999251,-0.01,-0.73,328.28,0.999251,0.999251
02/08/17,1.006441,1.006847,1.006644,0.00,0.41,331.45,1.006644,1.006644
02/07/17,1.002205,1.002808,1.002506,0.00,-0.48,329.67,1.002506,1.002506
02/06/17,1.007151,1.007557,1.007354,0.00,-0.15,331.75,1.007354,1.007354
02/03/17,1.008573,1.009082,1.008827,0.00,-0.20,332.38,1.008827,1.008827
02/02/17,1.010611,1.011122,1.010867,0.00,0.31,333.26,1.010867,1.010867
02/01/17,1.007455,1.007963,1.007709,-0.01,-0.58,331.90,1.007709,1.007709
01/31/17,1.013274,1.013890,1.013582,0.01,1.07,334.42,1.013582,1.013582
01/30/17,1.002607,1.003110,1.002858,0.00,0.10,329.82,1.002858,1.002858
01/27/17,1.001603,1.002104,1.001854,0.00,0.26,329.39,1.001854,1.001854
01/26/17,0.999001,0.999500,0.999251,0.00,-0.16,328.28,0.999251,0.999251
01/25/17,1.000700,1.001101,1.000901,0.00,-0.01,328.99,1.000901,1.000901
01/24/17,1.000700,1.001201,1.000951,0.00,-0.04,329.01,1.000951,1.000951
01/23/17,1.001001,1.001603,1.001302,0.01,0.66,329.16,1.001302,1.001302
01/20/17,0.994431,0.995025,0.994728,0.01,0.53,326.34,0.994728,0.994728
01/19/17,0.989218,0.989707,0.989462,-0.01,-0.90,324.08,0.989462,0.989462
01/18/17,0.998104,0.998702,0.998403,0.00,0.11,327.91,0.998403,0.998403
01/17/17,0.997009,0.997606,0.997307,0.01,0.82,327.45,0.997307,0.997307
01/16/17,0.988924,0.989413,0.989169,0.00,-0.11,323.96,0.989169,0.989169
01/13/17,0.990001,0.990491,0.990246,0.00,-0.17,324.42,0.990246,0.990246
01/12/17,0.991670,0.992260,0.991965,0.02,1.54,325.16,0.991965,0.991965
01/11/17,0.976658,0.977231,0.976944,-0.01,-0.97,318.72,0.976944,0.976944
01/10/17,0.986193,0.986777,0.986485,0.00,0.29,322.81,0.986485,0.986485
01/09/17,0.983381,0.983961,0.983671,0.00,-0.30,321.60,0.983671,0.983671
01/06/17,0.986291,0.986875,0.986582,0.00,-0.35,322.85,0.986582,0.986582
01/05/17,0.989707,0.990295,0.990001,0.01,1.35,324.31,0.990001,0.990001
01/04/17,0.976467,0.977135,0.976801,0.00,0.51,318.66,0.976801,0.976801
01/03/17,0.971628,0.972101,0.971865,-0.01,-1.22,316.54,0.971865,0.971865
01/02/17,0.983574,0.984252,0.983915,0.00,0.00,321.71,0.983915,0.983915
12/30/16,0.983574,0.984252,0.983913,0.01,0.72,321.70,0.983913,0.983913
12/29/16,0.976658,0.977135,0.976896,0.01,0.65,318.70,0.976896,0.976896
12/28/16,0.970309,0.970874,0.970591,0.00,-0.17,315.99,0.970591,0.970591
12/27/16,0.971912,0.972479,0.972195,0.00,-0.32,316.68,0.972195,0.972195
12/26/16,0.975039,0.975610,0.975293,0.00,0.00,318.01,0.975293,0.975293
12/23/16,0.975039,0.975610,0.975324,0.00,-0.02,318.02,0.975324,0.975324
12/22/16,0.975324,0.975800,0.975562,0.00,0.11,318.13,0.975562,0.975562
12/21/16,0.974279,0.974754,0.974516,0.00,0.30,317.68,0.974516,0.974516
12/20/16,0.971345,0.971817,0.971581,-0.01,-0.52,316.42,0.971581,0.971581
12/19/16,0.976467,0.976944,0.976706,0.00,0.51,318.62,0.976706,0.976706
12/16/16,0.971440,0.972006,0.971723,0.00,0.20,316.48,0.971723,0.971723
12/15/16,0.969556,0.970026,0.969791,-0.02,-2.06,315.65,0.969791,0.969791
12/14/16,0.990001,0.990393,0.990197,0.00,0.14,324.40,0.990197,0.990197
12/13/16,0.988533,0.989022,0.988777,0.00,0.47,323.79,0.988777,0.988777
12/12/16,0.983865,0.984446,0.984155,0.00,0.41,321.81,0.984155,0.984155
12/09/16,0.979816,0.980392,0.980104,0.00,-0.33,320.07,0.980104,0.980104
12/08/16,0.983091,0.983671,0.983381,-0.01,-0.99,321.48,0.983381,0.983381
12/07/16,0.992950,0.993542,0.993246,0.00,0.25,325.70,0.993246,0.993246
12/06/16,0.990491,0.991080,0.990786,0.00,0.17,324.65,0.990786,0.990786
12/05/16,0.988826,0.989315,0.989071,0.00,0.05,323.92,0.989071,0.989071
12/02/16,0.988338,0.988826,0.988582,0.00,0.19,323.71,0.988582,0.988582
12/01/16,0.986388,0.986972,0.986680,0.00,0.51,322.89,0.986680,0.986680
11/30/16,0.981451,0.981932,0.981691,0.00,-0.46,320.75,0.981691,0.981691
11/29/16,0.985902,0.986485,0.986193,0.00,0.08,322.68,0.986193,0.986193
11/28/16,0.985125,0.985707,0.985416,0.00,-0.16,322.35,0.985416,0.985416
11/25/16,0.986680,0.987264,0.986972,0.00,0.32,323.02,0.986972,0.986972
11/24/16,0.983574,0.984155,0.983865,0.00,0.13,321.68,0.983865,0.983865
11/23/16,0.982415,0.982801,0.982608,0.00,-0.50,321.15,0.982608,0.982608
11/22/16,0.987264,0.987752,0.987508,0.00,-0.35,323.25,0.987508,0.987508
11/21/16,0.990688,0.991277,0.990982,0.00,0.24,324.73,0.990982,0.990982
11/18/16,0.988338,0.988826,0.988582,-0.01,-0.75,323.71,0.988582,0.988582
11/17/16,0.995818,0.996314,0.996066,0.00,0.09,326.91,0.996066,0.996066
11/16/16,0.994827,0.995421,0.995124,0.00,-0.40,326.51,0.995124,0.995124
11/15/16,0.998901,0.999400,0.999151,0.00,-0.23,328.24,0.999151,0.999151
11/14/16,1.001201,1.001703,1.001452,-0.01,-1.07,329.22,1.001452,1.001452
11/11/16,1.012043,1.012453,1.012248,0.00,-0.01,333.85,1.012248,1.012248
11/10/16,1.012146,1.012556,1.012351,-0.01,-0.60,333.89,1.012351,1.012351
11/09/16,1.018123,1.018745,1.018434,-0.01,-0.73,336.50,1.018434,1.018434
11/08/16,1.025641,1.026273,1.025957,0.00,0.26,339.72,1.025957,1.025957
11/07/16,1.023018,1.023541,1.023280,-0.01,-0.91,338.58,1.023280,1.023280
11/04/16,1.032418,1.032844,1.032631,0.01,0.64,342.59,1.032631,1.032631
11/03/16,1.025851,1.026378,1.026115,0.00,-0.44,339.79,1.026115,1.026115
11/02/16,1.030397,1.030822,1.030609,0.01,0.90,341.72,1.030609,1.030609
11/01/16,1.021138,1.021764,1.021451,0.01,1.01,337.79,1.021451,1.021451
10/31/16,1.011020,1.011429,1.011225,0.00,0.46,333.41,1.011225,1.011225
10/28/16,1.006340,1.006847,1.006593,0.00,-0.03,331.43,1.006593,1.006593
10/27/16,1.006543,1.007151,1.006847,0.00,-0.02,331.53,1.006847,1.006847
10/26/16,1.006745,1.007252,1.006999,0.00,0.34,331.60,1.006999,1.006999
10/25/16,1.003311,1.003915,1.003613,0.00,-0.34,330.15,1.003613,1.003613
10/24/16,1.006644,1.007354,1.006999,0.00,0.25,331.60,1.006999,1.006999
10/21/16,1.004218,1.004722,1.004470,0.00,-0.38,330.52,1.004470,1.004470
10/20/16,1.008065,1.008471,1.008268,0.00,-0.26,332.14,1.008268,1.008268
10/19/16,1.010611,1.011122,1.010867,0.00,0.20,333.26,1.010867,1.010867
10/18/16,1.008675,1.009082,1.008878,0.00,-0.11,332.40,1.008878,1.008878
10/17/16,1.009693,1.010203,1.009948,0.00,-0.17,332.86,1.009948,1.009948
10/14/16,1.011429,1.011941,1.011685,0.00,-0.04,333.61,1.011685,1.011685
10/13/16,1.011736,1.012351,1.012043,0.00,0.22,333.76,1.012043,1.012043
10/12/16,1.009489,1.010101,1.009795,0.00,-0.22,332.80,1.009795,1.009795
10/11/16,1.011736,1.012351,1.012043,0.00,-0.48,333.76,1.012043,1.012043
10/10/16,1.016673,1.017087,1.016880,0.00,-0.40,335.83,1.016880,1.016880
10/07/16,1.020616,1.021242,1.020929,0.00,0.06,337.57,1.020929,1.020929
10/06/16,1.020096,1.020616,1.020356,0.00,-0.30,337.32,1.020356,1.020356
10/05/16,1.023227,1.023646,1.023437,0.00,0.38,338.64,1.023437,1.023437
10/04/16,1.019264,1.019784,1.019524,-0.01,-0.88,336.97,1.019524,1.019524
10/03/16,1.028278,1.028912,1.028595,0.00,-0.29,340.86,1.028595,1.028595
09/30/16,1.031247,1.031885,1.031566,0.00,-0.21,342.13,1.031566,1.031566
09/29/16,1.033378,1.034019,1.033699,0.01,0.59,343.04,1.033699,1.033699
09/28/16,1.027327,1.027961,1.027644,0.00,-0.09,340.45,1.027644,1.027644
09/27/16,1.028278,1.028807,1.028542,-0.01,-0.50,340.83,1.028542,1.028542
09/26/16,1.033485,1.034019,1.033752,0.00,0.37,343.07,1.033752,1.033752
09/23/16,1.029654,1.030184,1.029919,0.00,-0.40,341.42,1.029919,1.029919
09/22/16,1.033805,1.034340,1.034073,0.01,1.01,343.20,1.034073,1.034073
09/21/16,1.023541,1.023961,1.023751,0.00,0.20,338.78,1.023751,1.023751
09/20/16,1.021346,1.021972,1.021659,0.00,0.09,337.88,1.021659,1.021659
09/19/16,1.020408,1.021033,1.020721,0.00,-0.06,337.48,1.020721,1.020721
09/16/16,1.021138,1.021555,1.021346,-0.01,-0.66,337.75,1.021346,1.021346
09/15/16,1.027855,1.028383,1.028119,0.00,0.07,340.65,1.028119,1.028119
09/14/16,1.027221,1.027644,1.027432,0.00,0.02,340.36,1.027432,1.027432
09/13/16,1.027010,1.027538,1.027274,0.00,0.04,340.29,1.027274,1.027274
09/12/16,1.026589,1.027221,1.026905,0.00,0.30,340.13,1.026905,1.026905
09/09/16,1.023541,1.024170,1.023856,-0.01,-0.76,338.82,1.023856,1.023856
09/08/16,1.031460,1.031992,1.031726,0.00,-0.02,342.20,1.031726,1.031726
09/07/16,1.031672,1.032205,1.031939,0.00,0.35,342.29,1.031939,1.031939
09/06/16,1.028172,1.028595,1.028383,0.01,0.83,340.76,1.028383,1.028383
09/05/16,1.019680,1.020200,1.019940,0.00,-0.02,337.15,1.019940,1.019940
09/02/16,1.019784,1.020408,1.020096,0.00,-0.01,337.21,1.020096,1.020096
09/01/16,1.019992,1.020408,1.020200,0.00,0.24,337.26,1.020200,1.020200
08/31/16,1.017501,1.018019,1.017760,0.00,-0.08,336.21,1.017760,1.017760
08/30/16,1.018226,1.018953,1.018589,0.00,-0.22,336.57,1.018589,1.018589
08/29/16,1.020616,1.021138,1.020877,-0.01,-1.14,337.55,1.020877,1.020877
08/26/16,1.032418,1.032951,1.032684,0.00,-0.07,342.61,1.032684,1.032684
08/25/16,1.033165,1.033592,1.033378,0.00,-0.01,342.91,1.033378,1.033378
08/24/16,1.033271,1.033699,1.033485,-0.01,-0.67,342.95,1.033485,1.033485
08/23/16,1.040150,1.040691,1.040420,0.00,0.04,345.92,1.040420,1.040420
08/22/16,1.039717,1.040258,1.039988,0.00,-0.22,345.74,1.039988,1.039988
08/19/16,1.041992,1.042535,1.042264,0.00,-0.17,346.71,1.042264,1.042264
08/18/16,1.043732,1.044386,1.044059,0.01,0.50,347.48,1.044059,1.044059
08/17/16,1.038529,1.039177,1.038853,0.00,0.10,345.25,1.038853,1.038853
08/16/16,1.037560,1.038098,1.037829,0.01,0.88,344.81,1.037829,1.037829
08/15/16,1.028489,1.029018,1.028754,0.00,0.13,340.92,1.028754,1.028754
08/12/16,1.027221,1.027644,1.027432,0.00,-0.20,340.36,1.027432,1.027432
08/11/16,1.029230,1.029760,1.029495,0.01,0.58,341.24,1.029495,1.029495
08/10/16,1.023332,1.023856,1.023594,0.01,0.54,338.71,1.023594,1.023594
08/09/16,1.017915,1.018330,1.018123,0.00,0.13,336.37,1.018123,1.018123
08/08/16,1.016570,1.017087,1.016829,0.00,-0.25,335.81,1.016829,1.016829
08/05/16,1.019160,1.019680,1.019420,-0.01,-0.77,336.92,1.019420,1.019420
08/04/16,1.027010,1.027644,1.027327,0.00,-0.18,340.31,1.027327,1.027327
08/03/16,1.029018,1.029442,1.029230,-0.01,-0.77,341.13,1.029230,1.029230
08/02/16,1.036914,1.037452,1.037183,0.00,0.27,344.54,1.037183,1.037183
08/01/16,1.034019,1.034661,1.034340,0.00,-0.04,343.32,1.034340,1.034340
07/29/16,1.034447,1.034982,1.034715,0.02,1.58,343.48,1.034715,1.034715
07/28/16,1.018330,1.018953,1.018641,0.01,1.19,336.59,1.018641,1.018641
07/27/16,1.006441,1.006948,1.006694,0.00,-0.09,331.47,1.006694,1.006694
07/26/16,1.007252,1.007861,1.007557,-0.01,-0.52,331.84,1.007557,1.007557
07/25/16,1.012658,1.013069,1.012863,0.00,0.12,334.11,1.012863,1.012863
07/22/16,1.011327,1.011941,1.011634,0.00,0.03,333.59,1.011634,1.011634
07/21/16,1.011122,1.011634,1.011378,0.00,-0.27,333.48,1.011378,1.011378
07/20/16,1.013788,1.014405,1.014096,0.00,-0.11,334.64,1.014096,1.014096
07/19/16,1.014919,1.015538,1.015228,0.00,-0.08,335.13,1.015228,1.015228
07/18/16,1.015744,1.016363,1.016054,0.00,-0.11,335.48,1.016054,1.016054
07/15/16,1.016880,1.017501,1.017191,0.00,-0.10,335.97,1.017191,1.017191
07/14/16,1.017915,1.018537,1.018226,0.00,0.19,336.41,1.018226,1.018226
07/13/16,1.015950,1.016570,1.016260,0.00,0.38,335.57,1.016260,1.016260
07/12/16,1.012146,1.012761,1.012453,0.00,-0.47,333.94,1.012453,1.012453
07/11/16,1.016984,1.017501,1.017242,0.00,0.09,335.99,1.017242,1.017242
07/08/16,1.016054,1.016673,1.016363,-0.01,-0.67,335.61,1.016363,1.016363
07/07/16,1.022913,1.023541,1.023227,0.00,0.04,338.55,1.023227,1.023227
07/06/16,1.022495,1.023227,1.022861,0.00,-0.37,338.40,1.022861,1.022861
07/05/16,1.026378,1.026905,1.026641,0.00,-0.27,340.02,1.026641,1.026641
07/04/16,1.029124,1.029654,1.029389,0.00,0.25,341.20,1.029389,1.029389
07/01/16,1.026589,1.027010,1.026799,0.00,0.03,340.09,1.026799,1.026799
06/30/16,1.026167,1.026799,1.026483,0.01,0.60,339.95,1.026483,1.026483
06/29/16,1.020096,1.020721,1.020408,0.00,0.06,337.35,1.020408,1.020408
06/28/16,1.019576,1.020096,1.019836,0.00,0.03,337.10,1.019836,1.019836
06/27/16,1.019264,1.019784,1.019524,-0.01,-1.39,336.97,1.019524,1.019524
06/24/16,1.033592,1.034126,1.033859,-0.01,-1.09,343.11,1.033859,1.033859
06/23/16,1.044932,1.045588,1.045260,0.00,0.31,348.00,1.045260,1.045260
06/22/16,1.041775,1.042209,1.041992,0.00,-0.14,346.60,1.041992,1.041992
06/21/16,1.043079,1.043732,1.043406,0.00,0.10,347.20,1.043406,1.043406
06/20/16,1.042101,1.042535,1.042318,0.00,0.20,346.74,1.042318,1.042318
06/17/16,1.039933,1.040474,1.040204,0.01,0.62,345.83,1.040204,1.040204
06/16/16,1.033485,1.034019,1.033752,-0.01,-0.54,343.07,1.033752,1.033752
06/15/16,1.039069,1.039609,1.039339,0.00,0.16,345.46,1.039339,1.039339
06/14/16,1.037452,1.037990,1.037721,0.00,0.25,344.77,1.037721,1.037721
06/13/16,1.034768,1.035411,1.035090,0.00,-0.35,343.64,1.035090,1.035090
06/10/16,1.038422,1.038961,1.038691,0.00,0.18,345.18,1.038691,1.038691
06/09/16,1.036377,1.037344,1.036860,-0.01,-0.51,344.40,1.036860,1.036860
06/08/16,1.041884,1.042427,1.042155,0.01,0.74,346.67,1.042155,1.042155
06/07/16,1.034233,1.034768,1.034501,0.01,0.52,343.39,1.034501,1.034501
06/06/16,1.028912,1.029442,1.029177,0.01,0.68,341.10,1.029177,1.029177
06/03/16,1.021868,1.022495,1.022181,0.01,1.18,338.11,1.022181,1.022181
06/02/16,1.009999,1.010611,1.010305,0.00,-0.20,333.02,1.010305,1.010305
06/01/16,1.012043,1.012556,1.012299,0.01,0.64,333.87,1.012299,1.012299
05/31/16,1.005530,1.006137,1.005834,0.00,-0.20,331.10,1.005834,1.005834
05/30/16,1.007557,1.008065,1.007811,0.00,0.06,331.95,1.007811,1.007811
05/27/16,1.006948,1.007557,1.007252,0.00,-0.31,331.71,1.007252,1.007252
05/26/16,1.010101,1.010611,1.010356,0.00,0.16,333.04,1.010356,1.010356
05/25/16,1.008471,1.009082,1.008776,0.00,0.12,332.36,1.008776,1.008776
05/24/16,1.007049,1.008065,1.007557,0.00,-0.06,331.84,1.007557,1.007557
05/23/16,1.007861,1.008369,1.008115,0.00,0.04,332.08,1.008115,1.008115
05/20/16,1.007354,1.008166,1.007760,0.00,-0.24,331.93,1.007760,1.007760
05/19/16,1.009897,1.010407,1.010152,-0.01,-0.85,332.95,1.010152,1.010152
05/18/16,1.018537,1.019056,1.018797,-0.01,-0.58,336.66,1.018797,1.018797
05/17/16,1.024485,1.024905,1.024695,0.00,0.07,339.18,1.024695,1.024695
05/16/16,1.023751,1.024170,1.023961,0.00,-0.08,338.87,1.023961,1.023961
05/13/16,1.024485,1.025010,1.024748,-0.01,-0.89,339.21,1.024748,1.024748
05/12/16,1.033699,1.034233,1.033966,0.00,0.38,343.16,1.033966,1.033966
05/11/16,1.029866,1.030291,1.030078,0.00,0.28,341.49,1.030078,1.030078
05/10/16,1.026905,1.027432,1.027169,0.00,-0.31,340.24,1.027169,1.027169
05/09/16,1.030078,1.030609,1.030344,0.00,-0.08,341.60,1.030344,1.030344
05/06/16,1.030928,1.031460,1.031194,0.00,-0.19,341.97,1.031194,1.031194
05/05/16,1.032844,1.033378,1.033111,-0.01,-1.11,342.79,1.033111,1.033111
05/04/16,1.044386,1.044932,1.044659,0.00,-0.46,347.74,1.044659,1.044659
05/03/16,1.049208,1.049759,1.049483,0.00,0.25,349.81,1.049483,1.049483
05/02/16,1.046572,1.047120,1.046846,0.00,0.34,348.68,1.046846,1.046846
04/29/16,1.042970,1.043623,1.043297,0.01,1.16,347.16,1.043297,1.043297
04/28/16,1.031034,1.031566,1.031300,0.00,0.33,342.01,1.031300,1.031300
04/27/16,1.027644,1.028172,1.027908,0.00,-0.02,340.56,1.027908,1.027908
04/26/16,1.027749,1.028383,1.028066,0.00,0.16,340.63,1.028066,1.028066
04/25/16,1.026167,1.026694,1.026431,0.00,0.31,339.93,1.026431,1.026431
04/22/16,1.023018,1.023541,1.023280,0.00,-0.47,338.58,1.023280,1.023280
04/21/16,1.027749,1.028383,1.028066,-0.01,-0.74,340.63,1.028066,1.028066
04/20/16,1.035411,1.035947,1.035679,-0.01,-0.59,343.89,1.035679,1.035679
04/19/16,1.041450,1.042101,1.041775,0.00,0.35,346.50,1.041775,1.041775
04/18/16,1.037883,1.038422,1.038152,0.00,0.35,344.95,1.038152,1.038152
04/15/16,1.034233,1.034768,1.034501,0.00,0.04,343.39,1.034501,1.034501
04/14/16,1.033912,1.034340,1.034126,0.00,-0.21,343.23,1.034126,1.034126
04/13/16,1.035947,1.036592,1.036269,-0.01,-0.82,344.14,1.036269,1.036269
04/12/16,1.044496,1.045151,1.044823,-0.01,-0.61,347.81,1.044823,1.044823
04/11/16,1.050972,1.051414,1.051193,0.00,0.19,350.54,1.051193,1.051193
04/08/16,1.048878,1.049538,1.049208,0.00,0.18,349.69,1.049208,1.049208
04/07/16,1.047011,1.047559,1.047285,0.00,0.24,348.87,1.047285,1.047285
04/06/16,1.044496,1.045151,1.044823,0.00,0.04,347.81,1.044823,1.044823
04/05/16,1.044168,1.044714,1.044441,0.00,0.24,347.65,1.044441,1.044441
04/04/16,1.041667,1.042318,1.041992,0.00,0.27,346.60,1.041992,1.041992
04/01/16,1.038961,1.039393,1.039177,-0.01,-0.48,345.39,1.039177,1.039177
03/31/16,1.043950,1.044496,1.044223,0.00,0.45,347.55,1.044223,1.044223
03/30/16,1.039285,1.039825,1.039555,0.01,1.43,345.55,1.039555,1.039555
03/29/16,1.024590,1.025115,1.024853,0.00,-0.28,339.25,1.024853,1.024853
03/28/16,1.027538,1.027961,1.027749,0.00,0.37,340.49,1.027749,1.027749
03/25/16,1.023646,1.024170,1.023924,0.00,0.00,338.85,1.023924,1.023924
03/24/16,1.023646,1.024170,1.023908,0.00,-0.33,338.85,1.023908,1.023908
03/23/16,1.027116,1.027538,1.027327,0.00,-0.29,340.31,1.027327,1.027327
03/22/16,1.029972,1.030609,1.030291,0.00,-0.29,341.58,1.030291,1.030291
03/21/16,1.032951,1.033592,1.033271,0.00,0.05,342.86,1.033271,1.033271
03/18/16,1.032418,1.033058,1.032738,0.00,-0.04,342.63,1.032738,1.032738
03/17/16,1.032844,1.033485,1.033165,0.02,2.09,342.81,1.033165,1.033165
03/16/16,1.011736,1.012351,1.012043,0.00,-0.28,333.76,1.012043,1.012043
03/15/16,1.014713,1.015125,1.014919,0.00,0.05,334.99,1.014919,1.014919
03/14/16,1.014199,1.014713,1.014456,0.00,-0.20,334.80,1.014456,1.014456
03/11/16,1.016260,1.016777,1.016519,0.00,0.40,335.68,1.016519,1.016519
03/10/16,1.012146,1.012761,1.012453,0.01,0.87,333.94,1.012453,1.012453
03/09/16,1.003512,1.004016,1.003764,0.00,-0.45,330.21,1.003764,1.003764
03/08/16,1.008065,1.008573,1.008319,0.01,0.67,332.16,1.008319,1.008319
03/07/16,1.001302,1.001904,1.001603,0.00,-0.49,329.29,1.001603,1.001603
03/04/16,1.006340,1.006745,1.006543,0.00,-0.07,331.40,1.006543,1.006543
03/03/16,1.007049,1.007455,1.007252,0.01,0.77,331.71,1.007252,1.007252
03/02/16,0.999400,0.999800,0.999600,0.00,-0.22,328.43,0.999600,0.999600
03/01/16,1.001603,1.002104,1.001854,0.00,-0.22,329.39,1.001854,1.001854
02/29/16,1.003714,1.004319,1.004016,0.00,0.26,330.32,1.004016,1.004016
02/26/16,1.001201,1.001703,1.001452,-0.01,-0.94,329.22,1.001452,1.001452
02/25/16,1.010714,1.011225,1.010969,0.00,-0.16,333.30,1.010969,1.010969
02/24/16,1.012351,1.012863,1.012607,0.00,0.32,334.00,1.012607,1.012607
02/23/16,1.009184,1.009591,1.009387,0.01,0.78,332.62,1.009387,1.009387
02/22/16,1.001302,1.001904,1.001603,-0.01,-0.69,329.29,1.001603,1.001603
02/19/16,1.008268,1.008878,1.008573,0.00,0.25,332.27,1.008573,1.008573
02/18/16,1.005733,1.006340,1.006036,0.00,-0.09,331.19,1.006036,1.006036
02/17/16,1.006644,1.007252,1.006948,0.00,-0.47,331.58,1.006948,1.006948
02/16/16,1.011429,1.011941,1.011685,0.00,-0.02,333.61,1.011685,1.011685
02/15/16,1.011531,1.012146,1.011838,-0.01,-1.16,333.67,1.011838,1.011838
02/12/16,1.023437,1.023961,1.023699,0.00,-0.37,338.76,1.023699,1.023699
